Euler1,Euler2,Euler3,default10,default20,default30
14,21,154,0.02,0.019,0.019
14,21,161,0.001,0.001,0.002
14,21,168,0.001,0.001,0.001
14,21,175,0.008,0.002,0.001
14,28,0,0.0,0.003,0.002
14,28,7,0.024,0.013,0.008
14,28,14,0.011,0.013,0.01
14,28,21,0.005,0.005,0.005
14,28,28,0.004,0.004,0.003
14,28,35,0.004,0.003,0.001
14,28,42,0.005,0.006,0.006
14,28,49,0.001,0.001,0.001
14,28,56,0.004,0.005,0.005
14,28,63,0.001,0.001,0.0
14,28,70,0.002,0.004,0.004
14,28,77,0.003,0.003,0.004
14,28,84,0.016,0.013,0.013
14,28,91,0.001,0.004,0.002
14,28,98,0.022,0.016,0.017
14,28,105,0.011,0.014,0.016
14,28,112,0.002,0.003,0.003
14,28,119,0.004,0.001,0.003
14,28,126,0.009,0.009,0.009
14,28,133,0.002,0.001,0.001
14,28,140,0.001,0.002,0.001
14,28,147,0.011,0.01,0.016
14,28,154,0.006,0.009,0.003
14,28,161,0.012,0.009,0.012
14,28,168,0.009,0.01,0.01
14,28,175,0.011,0.01,0.011
14,35,0,0.001,0.001,0.001
14,35,7,0.008,0.003,0.006
14,35,14,0.008,0.01,0.008
14,35,21,0.009,0.013,0.01
14,35,28,0.001,0.003,0.001
14,35,35,0.008,0.007,0.008
14,35,42,0.017,0.015,0.014
14,35,49,0.0,0.001,0.001
14,35,56,0.002,0.001,0.001
14,35,63,0.007,0.005,0.006
14,35,70,0.013,0.013,0.013
14,35,77,0.01,0.01,0.011
14,35,84,0.011,0.011,0.01
14,35,91,0.006,0.006,0.005
14,35,98,0.003,0.004,0.004
14,35,105,0.006,0.005,0.004
14,35,112,0.013,0.012,0.011
14,35,119,0.005,0.006,0.006
14,35,126,0.011,0.01,0.01
14,35,133,0.005,0.002,0.001
14,35,140,0.007,0.008,0.007
14,35,147,0.001,0.001,0.001
14,35,154,0.011,0.01,0.011
14,35,161,0.005,0.002,0.002
14,35,168,0.0,0.001,0.0
14,35,175,0.015,0.01,0.01
14,42,0,0.001,0.001,0.001
14,42,7,0.007,0.01,0.01
14,42,14,0.011,0.007,0.009
14,42,21,0.011,0.011,0.011
14,42,28,0.002,0.0,0.001
14,42,35,0.004,0.003,0.002
14,42,42,0.009,0.008,0.008
14,42,49,0.006,0.004,0.004
14,42,56,0.004,0.006,0.006
14,42,63,0.008,0.009,0.008
14,42,70,0.005,0.005,0.005
14,42,77,0.005,0.003,0.003
14,42,84,0.009,0.009,0.009
14,42,91,0.007,0.01,0.006
14,42,98,0.01,0.01,0.01
14,42,105,0.01,0.01,0.01
14,42,112,0.008,0.008,0.007
14,42,119,0.001,0.001,0.001
14,42,126,0.003,0.004,0.004
14,42,133,0.003,0.003,0.003
14,42,140,0.003,0.003,0.004
14,42,147,0.005,0.005,0.005
14,42,154,0.008,0.011,0.009
14,42,161,0.002,0.001,0.001
14,42,168,0.008,0.008,0.007
14,42,175,0.012,0.013,0.013
14,49,0,0.0,0.0,0.0
14,49,7,0.007,0.005,0.005
14,49,14,0.008,0.008,0.008
14,49,21,0.007,0.008,0.005
14,49,28,0.002,0.002,0.001
14,49,35,0.005,0.005,0.005
14,49,42,0.008,0.007,0.007
14,49,49,0.005,0.007,0.006
14,49,56,0.002,0.002,0.002
14,49,63,0.006,0.006,0.006
14,49,70,0.007,0.006,0.006
14,49,77,0.003,0.002,0.004
14,49,84,0.008,0.007,0.008
14,49,91,0.007,0.007,0.006
14,49,98,0.006,0.004,0.005
14,49,105,0.008,0.008,0.007
14,49,112,0.002,0.001,0.001
14,49,119,0.006,0.005,0.006
14,49,126,0.007,0.007,0.007
14,49,133,0.006,0.006,0.006
14,49,140,0.001,0.001,0.002
14,49,147,0.003,0.001,0.003
14,49,154,0.004,0.007,0.007
14,49,161,0.003,0.003,0.003
14,49,168,0.003,0.002,0.003
14,49,175,0.007,0.009,0.008
14,56,0,0.001,0.001,0.001
14,56,7,0.001,0.003,0.003
14,56,14,0.005,0.006,0.005
14,56,21,0.005,0.005,0.005
14,56,28,0.003,0.003,0.002
14,56,35,0.006,0.006,0.006
14,56,42,0.003,0.003,0.002
14,56,49,0.002,0.001,0.001
14,56,56,0.002,0.002,0.003
14,56,63,0.005,0.005,0.004
14,56,70,0.004,0.004,0.004
14,56,77,0.003,0.003,0.003
14,56,84,0.005,0.006,0.005
14,56,91,0.006,0.006,0.006
14,56,98,0.002,0.001,0.001
14,56,105,0.007,0.007,0.006
14,56,112,0.001,0.002,0.002
14,56,119,0.002,0.003,0.003
14,56,126,0.004,0.004,0.004
14,56,133,0.007,0.007,0.006
14,56,140,0.003,0.003,0.004
14,56,147,0.004,0.004,0.005
14,56,154,0.002,0.003,0.002
14,56,161,0.004,0.004,0.004
14,56,168,0.004,0.002,0.002
14,56,175,0.005,0.006,0.004
14,63,0,0.002,0.002,0.002
14,63,7,0.001,0.002,0.002
14,63,14,0.005,0.004,0.005
14,63,21,0.001,0.002,0.001
14,63,28,0.002,0.003,0.002
14,63,35,0.003,0.003,0.003
14,63,42,0.003,0.003,0.002
14,63,49,0.003,0.004,0.003
14,63,56,0.002,0.003,0.003
14,63,63,0.003,0.002,0.002
14,63,70,0.002,0.001,0.001
14,63,77,0.003,0.004,0.004
14,63,84,0.003,0.003,0.003
14,63,91,0.002,0.001,0.002
14,63,98,0.001,0.002,0.002
14,63,105,0.003,0.003,0.003
14,63,112,0.003,0.003,0.003
14,63,119,0.001,0.001,0.001
14,63,126,0.005,0.006,0.005
14,63,133,0.004,0.004,0.004
14,63,140,0.002,0.003,0.003
14,63,147,0.005,0.005,0.004
14,63,154,0.006,0.007,0.008
14,63,161,0.004,0.004,0.004
14,63,168,0.003,0.004,0.004
14,63,175,0.006,0.004,0.004
14,70,0,0.002,0.001,0.002
14,70,7,0.002,0.003,0.002
14,70,14,0.004,0.004,0.004
14,70,21,0.006,0.006,0.006
14,70,28,0.002,0.002,0.002
14,70,35,0.004,0.004,0.004
14,70,42,0.002,0.001,0.001
14,70,49,0.003,0.004,0.003
14,70,56,0.003,0.003,0.004
14,70,63,0.004,0.004,0.005
14,70,70,0.001,0.001,0.001
14,70,77,0.003,0.003,0.003
14,70,84,0.002,0.002,0.002
14,70,91,0.003,0.003,0.003
14,70,98,0.003,0.002,0.003
14,70,105,0.004,0.004,0.004
14,70,112,0.004,0.004,0.004
14,70,119,0.002,0.002,0.002
14,70,126,0.003,0.004,0.003
14,70,133,0.001,0.002,0.001
14,70,140,0.002,0.001,0.002
14,70,147,0.004,0.003,0.003
14,70,154,0.004,0.002,0.002
14,70,161,0.002,0.002,0.002
14,70,168,0.003,0.003,0.003
14,70,175,0.001,0.002,0.001
14,77,0,0.002,0.002,0.002
14,77,7,0.003,0.002,0.003
14,77,14,0.006,0.005,0.005
14,77,21,0.004,0.002,0.002
14,77,28,0.002,0.003,0.003
14,77,35,0.003,0.004,0.004
14,77,42,0.001,0.001,0.001
14,77,49,0.002,0.002,0.002
14,77,56,0.004,0.003,0.003
14,77,63,0.001,0.002,0.002
14,77,70,0.002,0.001,0.002
14,77,77,0.003,0.004,0.004
14,77,84,0.003,0.003,0.002
14,77,91,0.001,0.001,0.002
14,77,98,0.003,0.002,0.003
14,77,105,0.002,0.002,0.002
14,77,112,0.002,0.002,0.003
14,77,119,0.002,0.002,0.003
14,77,126,0.003,0.003,0.002
14,77,133,0.002,0.003,0.002
14,77,140,0.002,0.002,0.003
14,77,147,0.002,0.002,0.002
14,77,154,0.005,0.002,0.002
14,77,161,0.002,0.001,0.002
14,77,168,0.003,0.003,0.003
14,77,175,0.001,0.002,0.001
14,84,0,0.004,0.004,0.007
14,84,7,0.002,0.003,0.007
14,84,14,0.009,0.006,0.008
14,84,21,0.006,0.018,0.016
14,84,28,0.007,0.01,0.007
14,84,35,0.009,0.008,0.004
14,84,42,0.004,0.002,0.006
14,84,49,0.007,0.005,0.005
14,84,56,0.013,0.008,0.005
14,84,63,0.002,0.002,0.004
14,84,70,0.007,0.01,0.007
14,84,77,0.012,0.014,0.013
14,84,84,0.014,0.012,0.01
14,84,91,0.002,0.002,0.002
14,84,98,0.009,0.008,0.012
14,84,105,0.003,0.004,0.009
14,84,112,0.007,0.012,0.007
14,84,119,0.002,0.002,0.001
14,84,126,0.006,0.014,0.009
14,84,133,0.009,0.005,0.007
14,84,140,0.003,0.003,0.003
14,84,147,0.007,0.006,0.014
14,84,154,0.006,0.006,0.004
14,84,161,0.002,0.003,0.002
14,84,168,0.005,0.008,0.012
14,84,175,0.001,0.004,0.002
21,0,0,0.0,0.0,0.0
21,0,7,0.275,0.059,0.0
21,0,14,0.401,0.296,0.0
21,0,21,0.0,0.228,0.231
21,0,28,0.0,0.0,0.248
21,0,35,0.0,0.0,0.0
21,0,42,0.29,0.0,0.281
21,0,49,0.0,0.0,0.0
21,0,56,0.276,0.243,0.0
21,0,63,0.316,0.0,0.0
21,0,70,0.278,0.0,0.0
21,0,77,0.197,0.0,0.237
21,0,84,0.31,0.261,0.0
21,0,91,0.0,0.279,0.261
21,0,98,0.278,0.232,0.287
21,0,105,0.0,0.278,0.0
21,0,112,0.338,0.231,0.23
21,0,119,0.0,0.256,0.265
21,0,126,0.315,0.0,0.0
21,0,133,0.326,0.0,0.0
21,0,140,0.251,0.305,0.0
21,0,147,0.28,0.0,0.0
21,0,154,0.294,0.291,0.271
21,0,161,0.323,0.0,0.0
21,0,168,0.0,0.346,0.0
21,0,175,0.0,0.268,0.0
21,7,0,0.002,0.033,0.002
21,7,7,1.306,0.555,0.085
21,7,14,0.014,0.148,0.028
21,7,21,0.032,0.018,0.075
21,7,28,0.626,0.003,0.081
21,7,35,0.177,0.002,0.675
21,7,42,0.002,0.006,0.01
21,7,49,0.003,0.011,0.042
21,7,56,0.003,0.022,0.005
21,7,63,0.334,0.018,0.002
21,7,70,0.004,0.018,0.004
21,7,77,0.165,0.45,0.013
21,7,84,0.022,0.049,0.015
21,7,91,0.014,0.003,0.001
21,7,98,0.004,0.002,0.004
21,7,105,0.046,0.02,0.014
21,7,112,0.004,0.005,0.007
21,7,119,0.006,0.003,0.01
21,7,126,1.931,0.004,0.004
21,7,133,0.037,0.001,0.007
21,7,140,0.059,0.01,0.004
21,7,147,0.013,0.002,0.016
21,7,154,0.054,0.007,0.006
21,7,161,0.044,0.004,0.003
21,7,168,0.006,0.04,0.003
21,7,175,0.003,0.447,0.091
21,14,0,0.001,0.001,0.001
21,14,7,1.52,0.001,0.01
21,14,14,0.006,0.004,0.001
21,14,21,0.008,0.005,0.004
21,14,28,0.009,0.003,0.003
21,14,35,0.014,0.009,0.009
21,14,42,0.002,0.002,0.006
21,14,49,0.001,0.002,0.002
21,14,56,0.002,0.004,0.001
21,14,63,1.47,0.001,0.001
21,14,70,0.012,0.013,0.012
21,14,77,0.008,0.001,0.001
21,14,84,0.002,0.001,0.001
21,14,91,0.001,0.002,0.001
21,14,98,0.001,0.002,0.001
21,14,105,0.001,0.001,0.002
21,14,112,0.004,0.004,0.004
21,14,119,0.002,0.002,0.002
21,14,126,0.017,0.007,0.006
21,14,133,0.009,0.001,0.001
21,14,140,0.001,0.001,0.001
21,14,147,0.001,0.001,0.005
21,14,154,0.001,0.001,0.001
21,14,161,0.003,0.002,0.004
21,14,168,0.005,0.003,0.002
21,14,175,0.001,0.001,0.001
21,21,0,0.002,0.0,0.001
21,21,7,0.003,0.0,0.001
21,21,14,0.004,0.004,0.006
21,21,21,0.004,0.004,0.004
21,21,28,0.002,0.003,0.004
21,21,35,0.014,0.013,0.013
21,21,42,0.018,0.014,0.014
21,21,49,0.001,0.001,0.001
21,21,56,0.001,0.001,0.002
21,21,63,0.002,0.001,0.001
21,21,70,0.001,0.001,0.001
21,21,77,0.001,0.001,0.001
21,21,84,0.019,0.019,0.019
21,21,91,0.009,0.006,0.006
21,21,98,0.012,0.014,0.012
21,21,105,0.008,0.002,0.002
21,21,112,0.009,0.012,0.006
21,21,119,0.003,0.004,0.002
21,21,126,0.004,0.002,0.005
21,21,133,0.001,0.001,0.002
21,21,140,0.004,0.009,0.008
21,21,147,20.511,0.003,0.007
21,21,154,0.001,0.001,0.001
21,21,161,0.004,0.001,0.003
21,21,168,0.013,0.009,0.01
21,21,175,0.003,0.001,0.002
21,28,0,0.001,0.001,0.001
21,28,7,0.008,0.008,0.01
21,28,14,0.004,0.004,0.004
21,28,21,0.001,0.001,0.001
21,28,28,0.008,0.007,0.007
21,28,35,0.007,0.005,0.006
21,28,42,0.001,0.001,0.001
21,28,49,0.001,0.001,0.001
21,28,56,0.013,0.012,0.014
21,28,63,0.001,0.001,0.001
21,28,70,0.005,0.004,0.002
21,28,77,0.004,0.009,0.005
21,28,84,0.005,0.004,0.004
21,28,91,0.006,0.004,0.004
21,28,98,0.01,0.009,0.009
21,28,105,0.002,0.002,0.001
21,28,112,0.001,0.001,0.001
21,28,119,0.005,0.007,0.006
21,28,126,0.004,0.005,0.003
21,28,133,0.001,0.001,0.001
21,28,140,0.008,0.009,0.008
21,28,147,0.01,0.008,0.008
21,28,154,0.001,0.003,0.003
21,28,161,0.001,0.001,0.001
21,28,168,0.01,0.01,0.01
21,28,175,0.002,0.002,0.002
21,35,0,0.0,0.001,0.001
21,35,7,0.005,0.005,0.005
21,35,14,0.002,0.003,0.004
21,35,21,0.002,0.001,0.002
21,35,28,0.009,0.01,0.01
21,35,35,0.004,0.005,0.004
21,35,42,0.009,0.004,0.001
21,35,49,0.0,0.0,0.0
21,35,56,0.01,0.008,0.01
21,35,63,0.005,0.004,0.004
21,35,70,0.003,0.003,0.004
21,35,77,0.007,0.006,0.006
21,35,84,0.0,0.001,0.001
21,35,91,0.007,0.006,0.007
21,35,98,0.007,0.007,0.007
21,35,105,0.002,0.002,0.001
21,35,112,0.001,0.001,0.001
21,35,119,0.001,0.002,0.001
21,35,126,0.0,0.001,0.0
21,35,133,0.004,0.004,0.003
21,35,140,0.005,0.005,0.004
21,35,147,0.003,0.005,0.003
21,35,154,0.005,0.005,0.005
21,35,161,0.004,0.006,0.005
21,35,168,0.005,0.003,0.002
21,35,175,0.008,0.007,0.007
21,42,0,0.004,0.004,0.004
21,42,7,0.003,0.004,0.004
21,42,14,0.008,0.006,0.007
21,42,21,0.002,0.002,0.002
21,42,28,0.004,0.004,0.004
21,42,35,0.003,0.004,0.003
21,42,42,0.004,0.004,0.003
21,42,49,0.003,0.004,0.003
21,42,56,0.004,0.004,0.004
21,42,63,0.004,0.004,0.004
21,42,70,0.003,0.003,0.003
21,42,77,0.005,0.005,0.004
21,42,84,0.005,0.005,0.005
21,42,91,0.001,0.001,0.001
21,42,98,0.006,0.006,0.006
21,42,105,0.005,0.006,0.006
21,42,112,0.004,0.004,0.004
21,42,119,0.005,0.005,0.005
21,42,126,0.006,0.006,0.006
21,42,133,0.004,0.004,0.005
21,42,140,0.004,0.003,0.003
21,42,147,0.008,0.007,0.008
21,42,154,0.005,0.002,0.001
21,42,161,0.004,0.004,0.004
21,42,168,0.001,0.0,0.001
21,42,175,0.001,0.002,0.002
21,49,0,0.004,0.003,0.002
21,49,7,0.005,0.005,0.005
21,49,14,0.002,0.003,0.003
21,49,21,0.005,0.005,0.005
21,49,28,0.003,0.004,0.003
21,49,35,0.002,0.001,0.001
21,49,42,0.003,0.003,0.001
21,49,49,0.003,0.003,0.003
21,49,56,0.002,0.003,0.003
21,49,63,0.004,0.004,0.004
21,49,70,0.003,0.003,0.002
21,49,77,0.004,0.004,0.004
21,49,84,0.007,0.007,0.006
21,49,91,0.003,0.002,0.004
21,49,98,0.004,0.004,0.004
21,49,105,0.006,0.005,0.005
21,49,112,0.004,0.004,0.004
21,49,119,0.003,0.003,0.003
21,49,126,0.005,0.005,0.005
21,49,133,0.005,0.004,0.004
21,49,140,0.004,0.004,0.004
21,49,147,0.005,0.005,0.007
21,49,154,0.004,0.004,0.004
21,49,161,0.003,0.002,0.003
21,49,168,0.006,0.007,0.006
21,49,175,0.003,0.005,0.002
21,56,0,0.002,0.003,0.003
21,56,7,0.002,0.003,0.003
21,56,14,0.002,0.002,0.002
21,56,21,0.004,0.004,0.004
21,56,28,0.004,0.004,0.005
21,56,35,0.004,0.004,0.004
21,56,42,0.005,0.005,0.005
21,56,49,0.004,0.004,0.003
21,56,56,0.005,0.006,0.005
21,56,63,0.004,0.004,0.004
21,56,70,0.002,0.002,0.002
21,56,77,0.003,0.004,0.004
21,56,84,0.002,0.002,0.002
21,56,91,0.003,0.003,0.002
21,56,98,0.005,0.005,0.005
21,56,105,0.004,0.003,0.003
21,56,112,0.004,0.004,0.004
21,56,119,0.005,0.005,0.005
21,56,126,0.004,0.004,0.004
21,56,133,0.001,0.001,0.001
21,56,140,0.003,0.003,0.003
21,56,147,0.002,0.003,0.002
21,56,154,0.003,0.003,0.003
21,56,161,0.004,0.003,0.004
21,56,168,0.005,0.006,0.005
21,56,175,0.003,0.003,0.003
21,63,0,0.001,0.001,0.001
21,63,7,0.002,0.003,0.003
21,63,14,0.004,0.003,0.003
21,63,21,0.004,0.004,0.004
21,63,28,0.004,0.004,0.004
21,63,35,0.005,0.004,0.005
21,63,42,0.004,0.004,0.004
21,63,49,0.003,0.003,0.003
21,63,56,0.004,0.003,0.003
21,63,63,0.004,0.004,0.004
21,63,70,0.002,0.003,0.003
21,63,77,0.004,0.003,0.003
21,63,84,0.005,0.005,0.005
21,63,91,0.002,0.003,0.003
21,63,98,0.004,0.003,0.003
21,63,105,0.005,0.004,0.004
21,63,112,0.002,0.002,0.002
21,63,119,0.004,0.003,0.004
21,63,126,0.004,0.003,0.004
21,63,133,0.003,0.002,0.002
21,63,140,0.004,0.004,0.004
21,63,147,0.004,0.004,0.004
21,63,154,0.003,0.002,0.002
21,63,161,0.003,0.003,0.003
21,63,168,0.004,0.004,0.003
21,63,175,0.003,0.003,0.003
21,70,0,0.002,0.002,0.002
21,70,7,0.003,0.004,0.002
21,70,14,0.002,0.003,0.003
21,70,21,0.004,0.001,0.002
21,70,28,0.004,0.004,0.004
21,70,35,0.003,0.004,0.004
21,70,42,0.003,0.003,0.003
21,70,49,0.002,0.002,0.002
21,70,56,0.003,0.004,0.003
21,70,63,0.002,0.002,0.002
21,70,70,0.003,0.003,0.003
21,70,77,0.003,0.003,0.003
21,70,84,0.003,0.002,0.002
21,70,91,0.003,0.003,0.003
21,70,98,0.003,0.003,0.003
21,70,105,0.003,0.003,0.002
21,70,112,0.002,0.002,0.002
21,70,119,0.003,0.003,0.003
21,70,126,0.004,0.002,0.002
21,70,133,0.003,0.003,0.004
21,70,140,0.002,0.002,0.002
21,70,147,0.004,0.004,0.004
21,70,154,0.002,0.002,0.002
21,70,161,0.003,0.003,0.003
21,70,168,0.004,0.003,0.003
21,70,175,0.003,0.003,0.003
21,77,0,0.003,0.002,0.002
21,77,7,0.004,0.004,0.004
21,77,14,0.001,0.001,0.001
21,77,21,0.002,0.002,0.003
21,77,28,0.004,0.004,0.004
21,77,35,0.002,0.002,0.002
21,77,42,0.004,0.004,0.002
21,77,49,0.003,0.004,0.002
21,77,56,0.002,0.002,0.001
21,77,63,0.001,0.002,0.002
21,77,70,0.003,0.002,0.004
21,77,77,0.002,0.003,0.002
21,77,84,0.003,0.003,0.002
21,77,91,0.003,0.003,0.003
21,77,98,0.002,0.002,0.002
21,77,105,0.004,0.003,0.004
21,77,112,0.003,0.003,0.003
21,77,119,0.003,0.004,0.004
21,77,126,0.003,0.003,0.003
21,77,133,0.003,0.003,0.002
21,77,140,0.003,0.004,0.002
21,77,147,0.003,0.003,0.003
21,77,154,0.002,0.003,0.002
21,77,161,0.004,0.004,0.003
21,77,168,0.003,0.002,0.004
21,77,175,0.003,0.002,0.002
21,84,0,0.003,0.002,0.003
21,84,7,0.006,0.008,0.007
21,84,14,0.003,0.003,0.003
21,84,21,0.012,0.014,0.014
21,84,28,0.015,0.003,0.002
21,84,35,0.002,0.003,0.002
21,84,42,0.009,0.01,0.009
21,84,49,0.004,0.003,0.005
21,84,56,0.003,0.003,0.003
21,84,63,0.004,0.002,0.003
21,84,70,0.007,0.007,0.009
21,84,77,0.003,0.002,0.002
21,84,84,0.009,0.009,0.007
21,84,91,0.004,0.006,0.006
21,84,98,0.003,0.003,0.003
21,84,105,0.002,0.003,0.002
21,84,112,0.002,0.003,0.002
21,84,119,0.004,0.003,0.003
21,84,126,0.002,0.002,0.002
21,84,133,0.016,0.017,0.016
21,84,140,0.004,0.003,0.003
21,84,147,0.013,0.012,0.006
21,84,154,0.003,0.005,0.006
21,84,161,0.004,0.004,0.004
21,84,168,0.004,0.005,0.004
21,84,175,0.012,0.005,0.006
28,0,0,0.331,0.281,0.263
28,0,7,0.0,0.245,0.0
28,0,14,0.0,0.28,0.137
28,0,21,0.29,0.0,0.287
28,0,28,0.0,0.226,0.24
28,0,35,0.495,0.0,0.0
28,0,42,0.0,0.0,0.0
28,0,49,0.0,0.0,0.0
28,0,56,0.0,0.0,0.232
28,0,63,0.0,0.291,0.0
28,0,70,0.0,0.187,0.219
28,0,77,0.252,0.277,0.0
28,0,84,0.0,0.225,0.0
28,0,91,0.0,0.0,0.0
28,0,98,0.297,0.262,0.266
28,0,105,0.394,0.0,0.25
28,0,112,0.0,0.0,0.0
28,0,119,0.267,0.0,0.243
28,0,126,0.287,0.267,0.259
28,0,133,0.285,0.0,0.307
28,0,140,0.552,0.0,0.0
28,0,147,0.29,0.0,0.0
28,0,154,0.0,0.144,0.257
28,0,161,0.0,0.273,0.216
28,0,168,0.25,0.0,0.0
28,0,175,0.0,0.0,0.2
28,7,0,0.002,0.005,0.002
28,7,7,0.354,0.192,0.007
28,7,14,0.993,0.037,0.499
28,7,21,1.114,0.479,0.001
28,7,28,0.685,0.041,0.091
28,7,35,0.312,0.697,0.002
28,7,42,0.005,0.634,0.004
28,7,49,0.958,0.009,0.02
28,7,56,0.761,0.009,0.002
28,7,63,0.014,0.001,0.003
28,7,70,0.005,0.023,0.024
28,7,77,0.128,0.041,0.012
28,7,84,0.004,0.006,0.009
28,7,91,0.022,0.002,0.002
28,7,98,0.002,0.002,0.0
28,7,105,0.001,0.008,0.002
28,7,112,0.513,0.012,0.001
28,7,119,0.032,0.009,0.003
28,7,126,0.005,0.044,0.008
28,7,133,0.098,0.002,0.032
28,7,140,0.008,0.009,0.03
28,7,147,0.009,0.003,0.007
28,7,154,1.218,0.013,0.003
28,7,161,2.343,0.01,0.001
28,7,168,0.026,0.092,0.026
28,7,175,0.217,0.002,0.002
28,14,0,0.001,0.001,0.001
28,14,7,0.003,0.009,0.002
28,14,14,3.162,0.002,0.002
28,14,21,0.01,0.009,0.01
28,14,28,0.001,0.007,0.002
28,14,35,0.005,0.009,0.003
28,14,42,0.002,0.014,0.005
28,14,49,3.053,0.001,0.001
28,14,56,0.002,0.002,0.001
28,14,63,0.003,0.001,0.002
28,14,70,0.003,0.005,0.003
28,14,77,0.007,0.001,0.001
28,14,84,0.001,0.001,0.001
28,14,91,0.001,0.001,0.001
28,14,98,0.001,0.001,0.001
28,14,105,0.002,0.001,0.001
28,14,112,0.007,0.007,0.007
28,14,119,0.006,0.007,0.007
28,14,126,0.006,0.006,0.007
28,14,133,0.001,0.001,0.001
28,14,140,0.002,0.0,0.002
28,14,147,0.001,0.001,0.001
28,14,154,0.003,0.002,0.002
28,14,161,0.021,0.002,0.002
28,14,168,0.001,0.001,0.001
28,14,175,0.001,0.002,0.003
28,21,0,0.001,0.002,0.001
28,21,7,0.002,0.003,0.001
28,21,14,0.001,0.002,0.001
28,21,21,0.001,0.0,0.0
28,21,28,0.002,0.001,0.001
28,21,35,0.008,0.007,0.009
28,21,42,0.001,0.001,0.001
28,21,49,0.005,0.005,0.004
28,21,56,0.003,0.003,0.001
28,21,63,0.002,0.004,0.002
28,21,70,0.007,0.006,0.006
28,21,77,0.004,0.004,0.003
28,21,84,0.006,0.009,0.01
28,21,91,0.003,0.004,0.004
28,21,98,0.01,0.01,0.011
28,21,105,0.002,0.002,0.001
28,21,112,0.002,0.004,0.002
28,21,119,0.004,0.001,0.001
28,21,126,0.001,0.001,0.001
28,21,133,0.001,0.001,0.001
28,21,140,0.01,0.003,0.003
28,21,147,0.009,0.005,0.006
28,21,154,0.003,0.003,0.003
28,21,161,0.002,0.007,0.003
28,21,168,0.006,0.005,0.002
28,21,175,0.014,0.017,0.017
28,28,0,0.001,0.0,0.001
28,28,7,0.001,0.001,0.002
28,28,14,0.004,0.004,0.004
28,28,21,0.002,0.003,0.002
28,28,28,0.001,0.001,0.001
28,28,35,0.008,0.007,0.007
28,28,42,0.002,0.001,0.001
28,28,49,0.005,0.005,0.005
28,28,56,0.005,0.006,0.006
28,28,63,0.001,0.003,0.001
28,28,70,0.006,0.006,0.006
28,28,77,0.01,0.01,0.012
28,28,84,0.001,0.001,0.001
28,28,91,0.001,0.001,0.001
28,28,98,0.005,0.005,0.005
28,28,105,0.004,0.005,0.005
28,28,112,0.004,0.004,0.004
28,28,119,0.004,0.004,0.004
28,28,126,0.002,0.002,0.002
28,28,133,0.002,0.002,0.002
28,28,140,0.007,0.003,0.003
28,28,147,0.005,0.01,0.005
28,28,154,0.001,0.001,0.001
28,28,161,0.005,0.003,0.005
28,28,168,0.009,0.008,0.008
28,28,175,0.001,0.001,0.001
28,35,0,0.004,0.004,0.004
28,35,7,4.401,0.008,0.008
28,35,14,9.463,0.004,0.004
28,35,21,0.004,0.004,0.004
28,35,28,0.002,0.001,0.001
28,35,35,0.001,0.001,0.001
28,35,42,0.004,0.004,0.004
28,35,49,0.001,0.001,0.001
28,35,56,0.003,0.004,0.003
28,35,63,0.002,0.002,0.002
28,35,70,0.006,0.007,0.007
28,35,77,0.004,0.004,0.004
28,35,84,0.005,0.004,0.005
28,35,91,0.002,0.002,0.002
28,35,98,0.006,0.006,0.006
28,35,105,0.005,0.006,0.006
28,35,112,0.005,0.005,0.005
28,35,119,0.006,0.006,0.006
28,35,126,0.006,0.004,0.004
28,35,133,0.001,0.001,0.001
28,35,140,0.003,0.003,0.004
28,35,147,0.001,0.001,0.001
28,35,154,0.003,0.003,0.003
28,35,161,0.003,0.002,0.002
28,35,168,0.005,0.004,0.001
28,35,175,0.002,0.006,0.004
28,42,0,0.003,0.003,0.003
28,42,7,0.004,0.005,0.005
28,42,14,0.002,0.002,0.001
28,42,21,0.005,0.005,0.005
28,42,28,0.004,0.005,0.005
28,42,35,0.003,0.004,0.003
28,42,42,0.005,0.006,0.005
28,42,49,0.004,0.004,0.005
28,42,56,0.004,0.004,0.004
28,42,63,0.004,0.004,0.004
28,42,70,0.005,0.004,0.005
28,42,77,0.005,0.006,0.005
28,42,84,0.004,0.004,0.004
28,42,91,0.006,0.005,0.005
28,42,98,0.005,0.004,0.005
28,42,105,0.004,0.003,0.002
28,42,112,0.004,0.003,0.004
28,42,119,0.003,0.002,0.003
28,42,126,0.001,0.002,0.001
28,42,133,0.004,0.003,0.003
28,42,140,0.002,0.002,0.002
28,42,147,0.005,0.005,0.005
28,42,154,0.005,0.004,0.005
28,42,161,0.001,0.001,0.002
28,42,168,0.006,0.006,0.006
28,42,175,0.001,0.001,0.001
28,49,0,0.005,0.004,0.004
28,49,7,0.003,0.003,0.003
28,49,14,0.003,0.002,0.002
28,49,21,0.002,0.002,0.002
28,49,28,0.002,0.002,0.002
28,49,35,0.005,0.005,0.005
28,49,42,0.001,0.001,0.001
28,49,49,0.004,0.004,0.004
28,49,56,0.002,0.002,0.003
28,49,63,0.003,0.004,0.003
28,49,70,0.005,0.005,0.005
28,49,77,0.005,0.005,0.005
28,49,84,0.003,0.004,0.004
28,49,91,0.004,0.004,0.004
28,49,98,0.005,0.005,0.005
28,49,105,0.002,0.002,0.002
28,49,112,0.003,0.003,0.003
28,49,119,0.005,0.005,0.006
