Euler1,Euler2,Euler3,default20,diffEvol,Anne
77,42,7,0.019,0.019,0.017
77,42,14,0.015,0.013,0.012
77,42,21,0.015,0.012,0.018
77,42,28,0.013,0.016,0.016
77,42,35,0.019,0.019,0.019
77,42,42,0.02,0.019,0.018
77,42,49,0.018,0.018,0.017
77,42,56,0.02,0.019,0.021
77,42,63,0.016,0.021,0.015
77,42,70,0.016,0.015,0.016
77,42,77,0.018,0.018,0.017
77,42,84,0.018,0.019,0.007
77,42,91,0.012,0.013,0.017
77,42,98,0.019,0.02,0.019
77,42,105,0.013,0.021,0.019
77,42,112,0.015,0.015,0.018
77,42,119,0.011,0.014,0.017
77,42,126,0.019,0.02,0.013
77,42,133,0.017,0.017,0.017
77,42,140,0.01,0.009,0.012
77,42,147,0.018,0.019,0.018
77,42,154,0.014,0.013,0.02
77,42,161,0.015,0.012,0.028
77,42,168,0.02,0.02,0.019
77,42,175,0.021,0.002,0.014
77,49,0,0.006,0.001,0.005
77,49,7,0.012,0.011,0.013
77,49,14,0.011,0.009,0.012
77,49,21,0.01,0.01,0.019
77,49,28,0.008,0.008,0.007
77,49,35,0.015,0.016,0.016
77,49,42,0.012,0.013,0.012
77,49,49,0.01,0.009,0.009
77,49,56,0.014,0.014,0.016
77,49,63,0.014,0.013,0.014
77,49,70,0.012,0.013,0.011
77,49,77,0.014,0.014,0.016
77,49,84,0.017,0.016,0.018
77,49,91,0.014,0.012,0.015
77,49,98,0.017,0.017,0.014
77,49,105,0.016,0.016,0.013
77,49,112,0.013,0.015,0.014
77,49,119,0.012,0.012,0.012
77,49,126,0.017,0.018,0.015
77,49,133,0.013,0.011,0.013
77,49,140,0.012,0.012,0.017
77,49,147,0.014,0.015,0.008
77,49,154,0.01,0.009,0.016
77,49,161,0.013,0.011,0.016
77,49,168,0.014,0.013,0.014
77,49,175,0.009,0.009,0.009
77,56,0,0.011,0.011,0.008
77,56,7,0.003,6.829,0.004
77,56,14,0.013,0.013,0.013
77,56,21,0.012,0.012,0.012
77,56,28,0.012,0.012,0.013
77,56,35,0.011,0.009,0.009
77,56,42,0.013,0.013,0.003
77,56,49,0.01,0.009,0.009
77,56,56,0.009,0.008,0.01
77,56,63,0.013,0.012,0.005
77,56,70,0.012,0.012,0.01
77,56,77,0.011,0.01,0.008
77,56,84,0.009,0.01,0.008
77,56,91,0.008,0.008,0.007
77,56,98,0.006,0.006,0.012
77,56,105,0.006,0.011,0.008
77,56,112,0.013,0.013,0.013
77,56,119,0.01,0.01,0.01
77,56,126,0.01,0.009,0.012
77,56,133,0.008,0.009,0.009
77,56,140,0.01,0.01,0.013
77,56,147,0.011,0.011,0.009
77,56,154,0.008,0.006,0.011
77,56,161,0.01,0.011,0.011
77,56,168,0.013,0.013,0.013
77,56,175,0.013,0.012,0.01
77,63,0,0.008,0.001,0.002
77,63,7,0.009,0.01,0.008
77,63,14,0.007,0.006,0.008
77,63,21,0.007,0.008,0.01
77,63,28,0.009,0.009,0.007
77,63,35,0.009,0.009,0.012
77,63,42,0.009,0.01,0.008
77,63,49,0.009,0.009,0.01
77,63,56,0.009,0.009,0.008
77,63,63,0.009,0.009,0.008
77,63,70,0.009,0.009,0.009
77,63,77,0.008,0.008,0.007
77,63,84,0.006,0.007,0.008
77,63,91,0.008,0.008,0.008
77,63,98,0.009,0.009,0.007
77,63,105,0.009,0.008,0.007
77,63,112,0.01,0.009,0.009
77,63,119,0.008,0.009,0.008
77,63,126,0.01,0.008,0.008
77,63,133,0.002,0.002,0.006
77,63,140,0.008,0.008,0.007
77,63,147,0.007,0.006,0.009
77,63,154,0.004,0.003,0.004
77,63,161,0.007,0.007,0.01
77,63,168,0.007,0.008,0.008
77,63,175,0.005,0.005,0.004
77,70,0,0.006,0.005,0.007
77,70,7,0.009,0.008,0.006
77,70,14,0.006,0.006,0.008
77,70,21,0.007,0.007,0.007
77,70,28,0.006,0.006,0.007
77,70,35,0.006,0.007,0.006
77,70,42,0.007,0.008,0.006
77,70,49,0.007,0.006,0.009
77,70,56,0.006,0.008,0.009
77,70,63,0.004,0.004,0.006
77,70,70,0.006,0.005,0.005
77,70,77,0.008,0.008,0.008
77,70,84,0.008,0.007,0.008
77,70,91,0.008,0.008,0.008
77,70,98,0.008,0.008,0.005
77,70,105,0.006,0.006,0.006
77,70,112,0.006,0.007,0.006
77,70,119,0.006,0.007,0.009
77,70,126,0.007,0.007,0.007
77,70,133,0.008,0.008,0.006
77,70,140,0.007,0.007,0.008
77,70,147,0.007,0.008,0.006
77,70,154,0.006,0.003,0.005
77,70,161,0.006,0.006,0.005
77,70,168,0.007,0.008,0.009
77,70,175,0.008,0.007,0.004
77,77,0,0.006,0.006,0.006
77,77,7,0.006,0.006,0.007
77,77,14,0.005,0.005,0.006
77,77,21,0.007,0.007,0.007
77,77,28,0.006,0.007,0.006
77,77,35,0.005,0.005,0.004
77,77,42,0.006,0.006,0.009
77,77,49,0.007,0.007,0.008
77,77,56,0.006,0.006,0.005
77,77,63,0.006,0.006,0.007
77,77,70,0.006,0.006,0.006
77,77,77,0.006,0.007,0.005
77,77,84,0.005,0.006,0.005
77,77,91,0.006,0.005,0.006
77,77,98,0.007,0.006,0.008
77,77,105,0.005,0.006,0.007
77,77,112,0.006,0.006,0.005
77,77,119,0.007,0.007,0.007
77,77,126,0.006,0.006,0.005
77,77,133,0.004,0.004,0.008
77,77,140,0.006,0.006,0.005
77,77,147,0.006,0.005,0.006
77,77,154,0.005,0.005,0.006
77,77,161,0.006,0.006,0.006
77,77,168,0.005,0.006,0.004
77,77,175,0.007,0.005,0.005
77,84,0,0.006,0.006,0.01
77,84,7,0.006,0.006,0.011
77,84,14,0.006,0.006,0.007
77,84,21,0.003,0.003,0.006
77,84,28,0.005,0.005,0.006
77,84,35,0.006,0.006,0.006
77,84,42,0.005,0.005,0.006
77,84,49,0.005,0.005,0.006
77,84,56,0.005,0.005,0.006
77,84,63,0.007,0.005,0.009
77,84,70,0.006,0.006,0.006
77,84,77,0.006,0.005,0.005
77,84,84,0.007,0.005,0.008
77,84,91,0.005,0.005,0.005
77,84,98,0.006,0.004,0.013
77,84,105,0.006,0.005,0.006
77,84,112,0.006,0.006,0.005
77,84,119,0.005,0.005,0.008
77,84,126,0.007,0.006,0.007
77,84,133,0.006,0.005,0.005
77,84,140,0.004,0.004,0.026
77,84,147,0.004,0.005,0.012
77,84,154,0.005,0.006,0.008
77,84,161,0.006,0.006,0.006
77,84,168,0.005,0.006,0.009
77,84,175,0.007,0.004,0.011
84,0,0,0.0,0.207,0.277
84,0,7,0.0,0.207,0.05
84,0,14,0.0,0.207,0.177
84,0,21,0.27,0.207,0.324
84,0,28,0.285,0.207,0.267
84,0,35,0.296,0.207,0.401
84,0,42,0.226,0.207,0.238
84,0,49,0.274,0.207,0.233
84,0,56,0.227,0.207,0.0
84,0,63,0.0,0.207,0.155
84,0,70,0.29,0.207,0.118
84,0,77,0.0,0.207,0.122
84,0,84,0.0,0.207,0.353
84,0,91,0.0,0.207,0.009
84,0,98,0.0,0.207,0.397
84,0,105,0.0,0.207,0.463
84,0,112,0.075,0.171,0.102
84,0,119,0.206,0.207,0.234
84,0,126,0.248,0.207,0.221
84,0,133,0.0,0.207,0.049
84,0,140,0.362,0.207,0.002
84,0,147,0.0,0.144,0.131
84,0,154,0.0,0.207,0.507
84,0,161,0.0,0.207,0.321
84,0,168,0.0,0.207,0.066
84,0,175,0.293,0.207,0.051
84,7,0,0.018,0.0,1.295
84,7,7,0.017,0.016,0.005
84,7,14,0.121,0.022,0.406
84,7,21,0.01,0.015,1.736
84,7,28,0.032,0.019,2.17
84,7,35,0.009,0.011,0.059
84,7,42,0.009,0.015,0.732
84,7,49,0.074,0.018,1.661
84,7,56,0.043,0.016,1.246
84,7,63,0.08,6.997,0.706
84,7,70,0.136,0.023,0.038
84,7,77,0.046,0.016,1.661
84,7,84,0.175,0.016,2.565
84,7,91,0.2,0.019,0.322
84,7,98,0.265,0.015,0.123
84,7,105,0.084,0.019,0.006
84,7,112,0.119,0.013,0.037
84,7,119,0.008,0.012,0.206
84,7,126,0.032,0.015,0.025
84,7,133,0.008,0.011,4.399
84,7,140,0.018,0.015,0.659
84,7,147,1.002,4.942,1.205
84,7,154,0.631,0.014,0.045
84,7,161,0.078,2.552,2.491
84,7,168,0.464,6.995,1.983
84,7,175,0.429,0.627,3.665
84,14,0,0.0,0.007,0.012
84,14,7,0.015,0.006,0.249
84,14,14,0.016,0.008,3.234
84,14,21,0.083,0.041,0.101
84,14,28,0.006,0.007,0.005
84,14,35,0.149,0.037,5.156
84,14,42,0.009,0.006,3.057
84,14,49,0.016,0.009,14.005
84,14,56,0.072,0.009,0.099
84,14,63,0.021,0.005,0.081
84,14,70,0.091,0.086,0.13
84,14,77,0.006,0.008,0.08
84,14,84,0.003,0.006,0.01
84,14,91,0.008,0.008,4.034
84,14,98,0.059,0.01,0.071
84,14,105,0.01,0.007,2.059
84,14,112,0.125,0.116,0.121
84,14,119,0.106,0.016,0.05
84,14,126,0.136,0.132,0.146
84,14,133,0.005,0.006,0.014
84,14,140,0.011,0.008,0.297
84,14,147,0.012,0.009,1.628
84,14,154,0.034,7.221,0.05
84,14,161,0.022,5.083,3.096
84,14,168,0.125,0.008,1.077
84,14,175,0.647,1.246,1.239
84,21,0,0.007,0.005,0.017
84,21,7,0.004,0.006,0.052
84,21,14,0.008,0.007,0.013
84,21,21,0.027,0.008,0.072
84,21,28,0.01,0.008,0.014
84,21,35,0.005,0.004,0.042
84,21,42,0.068,0.063,0.061
84,21,49,0.04,0.03,0.049
84,21,56,0.006,0.004,0.004
84,21,63,0.02,0.007,0.061
84,21,70,0.011,0.008,1.042
84,21,77,0.011,0.008,0.018
84,21,84,0.111,0.11,0.095
84,21,91,0.069,0.061,0.936
84,21,98,0.063,0.055,0.335
84,21,105,0.081,0.078,0.113
84,21,112,0.05,0.041,0.105
84,21,119,0.08,0.062,0.081
84,21,126,0.007,0.007,0.023
84,21,133,0.006,0.006,0.579
84,21,140,0.052,0.029,0.029
84,21,147,0.04,0.017,0.458
84,21,154,0.039,0.04,0.108
84,21,161,0.005,7.571,1.879
84,21,168,0.017,4.569,0.049
84,21,175,0.007,0.004,1.947
84,28,0,0.022,0.022,0.029
84,28,7,0.061,0.07,1.19
84,28,14,0.054,0.054,0.056
84,28,21,0.051,0.017,0.048
84,28,28,0.042,0.042,0.041
84,28,35,0.028,0.026,0.025
84,28,42,0.063,0.063,0.037
84,28,49,0.022,0.002,0.024
84,28,56,0.052,0.052,0.059
84,28,63,0.006,0.005,0.018
84,28,70,0.024,0.01,0.039
84,28,77,0.04,0.039,0.055
84,28,84,0.026,0.028,0.067
84,28,91,0.031,0.023,0.034
84,28,98,0.061,0.071,0.075
84,28,105,0.062,0.07,0.068
84,28,112,0.009,0.009,0.017
84,28,119,0.055,0.043,0.083
84,28,126,0.015,0.005,2.228
84,28,133,0.046,0.033,1.634
84,28,140,0.034,0.031,2.662
84,28,147,0.056,0.059,0.149
84,28,154,0.009,0.017,0.059
84,28,161,2.918,0.062,2.651
84,28,168,0.055,0.03,6.037
84,28,175,0.049,2.443,2.44
84,35,0,0.014,0.005,0.036
84,35,7,0.029,0.025,0.029
84,35,14,0.03,0.027,0.624
84,35,21,0.052,0.051,0.04
84,35,28,0.021,0.019,3.136
84,35,35,0.06,0.057,0.055
84,35,42,0.056,0.055,0.032
84,35,49,0.028,0.025,0.045
84,35,56,0.028,0.027,0.037
84,35,63,0.033,0.038,0.029
84,35,70,0.055,0.055,0.045
84,35,77,0.045,0.048,0.056
84,35,84,0.034,0.036,0.042
84,35,91,0.025,0.032,0.388
84,35,98,0.026,0.015,3.64
84,35,105,0.031,0.027,0.04
84,35,112,0.043,0.046,0.041
84,35,119,0.04,0.034,0.034
84,35,126,0.03,0.025,1.916
84,35,133,0.025,0.027,0.424
84,35,140,0.044,0.047,0.034
84,35,147,0.005,0.003,0.02
84,35,154,0.052,0.056,0.049
84,35,161,0.003,0.014,0.265
84,35,168,0.012,0.003,0.283
84,35,175,0.957,3.019,2.773
84,42,0,0.016,0.016,0.017
84,42,7,0.044,0.044,0.04
84,42,14,0.042,0.041,0.037
84,42,21,0.032,0.029,0.019
84,42,28,0.026,0.028,0.029
84,42,35,0.018,0.013,2.786
84,42,42,0.037,0.033,0.052
84,42,49,0.036,0.041,0.625
84,42,56,0.033,0.031,0.035
84,42,63,0.039,0.04,0.037
84,42,70,0.026,0.024,2.024
84,42,77,0.033,0.035,0.021
84,42,84,0.038,0.04,0.035
84,42,91,0.036,0.038,0.073
84,42,98,0.037,0.039,0.041
84,42,105,0.038,0.04,0.383
84,42,112,0.021,0.02,0.026
84,42,119,0.027,0.024,0.032
84,42,126,0.018,0.013,1.316
84,42,133,0.015,0.009,0.04
84,42,140,0.027,0.015,0.038
84,42,147,0.03,0.029,0.044
84,42,154,0.037,0.032,0.041
84,42,161,0.039,0.038,0.045
84,42,168,0.029,0.037,0.028
84,42,175,0.042,0.044,0.037
84,49,0,0.004,0.003,0.005
84,49,7,0.029,0.024,0.028
84,49,14,0.028,0.029,0.029
84,49,21,0.019,0.018,0.033
84,49,28,0.012,0.014,0.029
84,49,35,0.028,0.024,0.022
84,49,42,0.025,0.025,0.025
84,49,49,0.034,0.034,0.034
84,49,56,0.028,0.035,0.03
84,49,63,0.03,0.031,0.035
84,49,70,0.031,0.028,0.042
84,49,77,0.03,0.03,0.028
84,49,84,0.033,0.033,0.033
84,49,91,0.024,0.027,0.022
84,49,98,0.031,0.031,0.033
84,49,105,0.025,0.026,0.022
84,49,112,0.016,0.02,0.039
84,49,119,0.033,0.033,0.037
84,49,126,0.031,0.032,0.028
84,49,133,0.024,0.024,0.025
84,49,140,0.033,0.032,0.029
84,49,147,0.028,0.026,0.031
84,49,154,0.031,0.032,0.019
84,49,161,0.028,0.027,0.027
84,49,168,0.029,0.029,0.038
84,49,175,0.023,4.153,0.028
84,56,0,0.026,0.001,0.005
84,56,7,0.025,0.025,0.022
84,56,14,0.02,0.016,0.024
84,56,21,0.02,0.024,0.023
84,56,28,0.02,0.019,0.021
84,56,35,0.024,0.025,0.019
84,56,42,0.02,0.018,0.018
84,56,49,0.028,0.028,0.028
84,56,56,0.012,0.012,0.021
84,56,63,0.019,0.014,0.012
84,56,70,0.024,0.023,0.025
84,56,77,0.024,0.023,0.03
84,56,84,0.025,0.022,0.024
84,56,91,0.021,0.026,0.013
84,56,98,0.016,0.018,0.026
84,56,105,0.021,0.022,0.021
84,56,112,0.015,0.012,0.014
84,56,119,0.027,0.029,0.023
84,56,126,0.029,0.03,0.025
84,56,133,0.023,0.022,0.025
84,56,140,0.017,0.013,0.028
84,56,147,0.024,0.023,0.025
84,56,154,0.026,0.023,0.023
84,56,161,0.033,0.027,0.017
84,56,168,0.024,0.03,4.059
84,56,175,0.029,0.026,0.026
84,63,0,0.019,0.017,0.014
84,63,7,0.02,0.019,0.021
84,63,14,0.018,0.019,0.023
84,63,21,0.011,0.01,0.011
84,63,28,0.007,0.007,0.009
84,63,35,0.017,0.016,0.02
84,63,42,0.019,0.015,0.014
84,63,49,0.015,0.014,0.014
84,63,56,0.013,0.011,0.011
84,63,63,0.014,0.013,0.016
84,63,70,0.009,0.004,0.015
84,63,77,0.018,0.018,0.018
84,63,84,0.016,0.014,0.008
84,63,91,0.013,0.015,0.011
84,63,98,0.014,0.015,0.016
84,63,105,0.023,0.012,0.015
84,63,112,0.018,0.017,0.016
84,63,119,0.012,0.008,0.019
84,63,126,0.018,0.019,0.021
84,63,133,0.02,0.021,0.02
84,63,140,0.017,0.018,0.022
84,63,147,0.02,0.021,0.025
84,63,154,0.019,0.019,0.02
84,63,161,0.02,0.02,0.013
84,63,168,0.018,0.021,0.019
84,63,175,0.021,0.02,0.019
84,70,0,0.014,0.016,0.016
84,70,7,0.016,0.016,0.014
84,70,14,0.013,0.012,0.013
84,70,21,0.017,0.017,0.016
84,70,28,0.018,0.016,0.014
84,70,35,0.012,0.013,0.017
84,70,42,0.008,0.011,0.012
84,70,49,0.015,0.013,0.004
84,70,56,0.016,0.013,0.009
84,70,63,0.016,0.016,0.017
84,70,70,0.015,0.013,0.015
84,70,77,0.014,0.015,0.012
84,70,84,0.007,0.007,0.011
84,70,91,0.012,0.011,0.011
84,70,98,0.016,0.016,0.013
84,70,105,0.017,0.013,0.019
84,70,112,0.016,0.015,0.013
84,70,119,0.014,0.014,0.016
84,70,126,0.014,0.014,0.013
84,70,133,0.009,0.01,0.017
84,70,140,0.016,0.017,0.015
84,70,147,0.016,0.015,0.003
84,70,154,0.016,0.016,0.017
84,70,161,0.013,0.012,0.015
84,70,168,0.017,0.015,0.014
84,70,175,0.013,0.014,0.006
84,77,0,0.007,0.009,0.013
84,77,7,0.007,0.008,0.011
84,77,14,0.012,0.012,0.013
84,77,21,0.009,0.012,0.01
84,77,28,0.013,0.011,0.012
84,77,35,0.013,0.014,0.011
84,77,42,0.011,0.013,0.012
84,77,49,0.014,0.013,0.011
84,77,56,0.012,0.013,0.014
84,77,63,0.014,0.014,0.013
84,77,70,0.013,0.013,0.016
84,77,77,0.012,0.011,0.014
84,77,84,0.013,0.014,0.014
84,77,91,0.013,0.014,0.014
84,77,98,0.01,0.01,0.009
84,77,105,0.012,0.011,0.011
84,77,112,0.012,0.014,0.013
84,77,119,0.012,0.013,0.007
84,77,126,0.011,0.012,0.007
84,77,133,0.013,0.012,0.012
84,77,140,0.014,0.013,0.008
84,77,147,0.013,0.013,0.011
84,77,154,0.008,0.009,0.014
84,77,161,0.014,0.013,0.01
84,77,168,0.011,0.014,0.008
84,77,175,0.01,0.011,0.015
84,84,0,0.008,0.01,0.007
84,84,7,0.01,0.008,0.012
84,84,14,0.011,0.011,0.006
84,84,21,0.012,0.012,0.01
84,84,28,0.012,0.012,0.014
84,84,35,0.011,0.011,0.014
84,84,42,0.011,0.008,0.022
84,84,49,0.011,0.009,0.009
84,84,56,0.012,0.012,0.006
84,84,63,0.012,0.012,0.019
84,84,70,0.012,0.012,0.013
84,84,77,0.01,0.011,0.008
84,84,84,0.01,0.008,0.015
84,84,91,0.01,0.01,0.01
84,84,98,0.013,0.012,0.012
84,84,105,0.01,0.01,0.011
84,84,112,0.011,0.011,0.011
84,84,119,0.012,0.007,0.01
84,84,126,0.01,0.008,0.014
84,84,133,0.01,0.009,0.011
84,84,140,0.013,0.012,0.012
84,84,147,0.014,0.011,0.012
84,84,154,0.013,0.011,0.02
84,84,161,0.01,0.007,0.031
84,84,168,0.01,0.011,0.015
84,84,175,0.011,0.01,0.014
