Euler1,Euler2,Euler3,azimuth360,azimuth270,azimuth180,azimuth90
63,28,119,0.009,0.012,0.014,0.005
63,28,126,0.01,0.001,0.002,0.002
63,28,133,0.004,0.0,0.001,0.001
63,28,140,0.007,0.018,0.013,0.008
63,28,147,0.001,0.013,0.009,0.0
63,28,154,0.005,0.003,0.001,0.024
63,28,161,0.011,0.01,0.011,0.019
63,28,168,0.013,0.017,0.018,0.003
63,28,175,0.005,0.001,0.002,0.017
63,35,0,0.005,0.011,0.012,0.002
63,35,7,0.01,0.012,0.012,0.002
63,35,14,0.008,0.008,0.009,0.008
63,35,21,0.012,0.007,0.01,0.004
63,35,28,0.013,0.012,0.013,0.012
63,35,35,0.002,0.004,0.005,0.01
63,35,42,0.009,0.009,0.011,0.013
63,35,49,0.002,0.009,0.001,0.007
63,35,56,0.003,0.002,0.002,0.01
63,35,63,0.005,0.01,0.003,0.014
63,35,70,0.012,0.011,0.011,0.012
63,35,77,0.007,0.01,0.011,0.006
63,35,84,0.008,0.003,0.012,0.012
63,35,91,0.002,0.01,0.012,0.011
63,35,98,0.012,0.006,0.009,0.007
63,35,105,0.01,0.01,0.004,0.005
63,35,112,0.011,0.015,0.012,0.013
63,35,119,0.01,0.012,0.01,0.006
63,35,126,0.008,0.001,0.001,0.001
63,35,133,0.002,0.01,0.001,0.001
63,35,140,0.011,0.012,0.013,0.008
63,35,147,0.005,0.007,0.003,0.026
63,35,154,0.012,0.005,0.007,0.024
63,35,161,0.01,0.011,0.01,0.019
63,35,168,0.001,0.013,0.007,0.002
63,35,175,0.009,0.006,0.006,3.367
63,42,0,0.001,0.006,0.009,0.017
63,42,7,0.009,0.008,0.007,0.003
63,42,14,0.01,0.008,0.008,0.009
63,42,21,0.009,0.006,0.011,0.013
63,42,28,0.007,0.009,0.002,0.009
63,42,35,0.006,0.005,0.009,0.01
63,42,42,0.009,0.005,0.009,0.004
63,42,49,0.007,0.006,0.008,0.005
63,42,56,0.006,0.005,0.009,0.009
63,42,63,0.008,0.009,0.009,0.009
63,42,70,0.008,0.003,0.009,0.01
63,42,77,0.006,0.007,0.005,0.008
63,42,84,0.004,0.009,0.006,0.009
63,42,91,0.006,0.008,0.008,0.003
63,42,98,0.01,0.008,0.009,0.007
63,42,105,0.01,0.007,0.007,0.003
63,42,112,0.008,0.007,0.009,0.006
63,42,119,0.006,0.006,0.002,0.002
63,42,126,0.004,0.01,0.007,0.004
63,42,133,0.006,0.009,0.01,0.003
63,42,140,0.003,0.01,0.006,0.006
63,42,147,0.007,0.006,0.004,0.001
63,42,154,0.007,0.009,0.006,0.006
63,42,161,0.004,0.008,0.004,0.017
63,42,168,0.008,0.008,0.007,0.017
63,42,175,0.007,0.008,0.006,0.011
63,49,0,0.003,0.006,0.002,0.008
63,49,7,0.007,0.008,0.008,0.015
63,49,14,0.007,0.007,0.005,0.005
63,49,21,0.008,0.008,0.003,0.006
63,49,28,0.008,0.007,0.006,0.007
63,49,35,0.006,0.005,0.008,0.008
63,49,42,0.003,0.004,0.005,0.004
63,49,49,0.008,0.008,0.008,0.008
63,49,56,0.006,0.005,0.005,0.005
63,49,63,0.007,0.007,0.008,0.009
63,49,70,0.007,0.007,0.006,0.007
63,49,77,0.007,0.003,0.005,0.007
63,49,84,0.008,0.007,0.007,0.006
63,49,91,0.007,0.008,0.007,0.007
63,49,98,0.007,0.008,0.008,0.006
63,49,105,0.006,0.008,0.006,0.007
63,49,112,0.005,0.007,0.006,0.006
63,49,119,0.006,0.005,0.006,0.006
63,49,126,0.005,0.008,0.009,0.008
63,49,133,0.007,0.002,0.004,0.001
63,49,140,0.007,0.004,0.007,0.002
63,49,147,0.008,0.001,0.005,0.009
63,49,154,0.005,0.004,0.006,0.001
63,49,161,0.003,0.004,0.003,0.004
63,49,168,0.007,0.007,0.007,0.011
63,49,175,0.007,0.007,0.008,0.01
63,56,0,0.004,0.005,0.004,0.009
63,56,7,0.007,0.005,0.005,0.006
63,56,14,0.005,0.006,0.006,0.004
63,56,21,0.004,0.006,0.002,0.006
63,56,28,0.003,0.002,0.003,0.005
63,56,35,0.003,0.005,0.005,0.005
63,56,42,0.003,0.006,0.005,0.006
63,56,49,0.006,0.007,0.007,0.004
63,56,56,0.006,0.005,0.006,0.008
63,56,63,0.005,0.003,0.007,0.006
63,56,70,0.005,0.006,0.006,0.006
63,56,77,0.005,0.006,0.004,0.005
63,56,84,0.005,0.007,0.006,0.004
63,56,91,0.006,0.005,0.003,0.006
63,56,98,0.005,0.005,0.006,0.006
63,56,105,0.004,0.006,0.006,0.006
63,56,112,0.006,0.006,0.002,0.001
63,56,119,0.005,0.006,0.007,0.005
63,56,126,0.007,0.006,0.003,0.001
63,56,133,0.005,0.006,0.006,0.003
63,56,140,0.005,0.004,0.005,0.007
63,56,147,0.005,0.004,0.004,0.002
63,56,154,0.006,0.004,0.007,0.003
63,56,161,0.006,0.007,0.006,0.01
63,56,168,0.003,0.002,0.006,0.007
63,56,175,0.006,0.004,0.004,0.007
63,63,0,0.005,0.005,0.004,0.008
63,63,7,0.005,0.006,0.006,0.009
63,63,14,0.005,0.005,0.005,0.004
63,63,21,0.002,0.002,0.004,0.009
63,63,28,0.004,0.006,0.004,0.009
63,63,35,0.004,0.001,0.002,0.005
63,63,42,0.004,0.005,0.005,0.005
63,63,49,0.004,0.004,0.003,0.006
63,63,56,0.004,0.005,0.004,0.004
63,63,63,0.004,0.004,0.004,0.005
63,63,70,0.004,0.003,0.003,0.004
63,63,77,0.004,0.006,0.005,0.005
63,63,84,0.004,0.005,0.003,0.003
63,63,91,0.005,0.004,0.004,0.004
63,63,98,0.005,0.005,0.004,0.003
63,63,105,0.004,0.002,0.004,0.004
63,63,112,0.005,0.005,0.004,0.003
63,63,119,0.004,0.005,0.005,0.005
63,63,126,0.004,0.004,0.005,0.004
63,63,133,0.003,0.002,0.003,0.002
63,63,140,0.005,0.006,0.004,0.004
63,63,147,0.004,0.002,0.004,0.002
63,63,154,0.004,0.006,0.004,0.006
63,63,161,0.004,0.006,0.005,0.011
63,63,168,0.004,0.004,0.002,0.011
63,63,175,0.004,0.006,0.006,0.009
63,70,0,0.004,0.003,0.004,0.007
63,70,7,0.004,0.005,0.004,0.005
63,70,14,0.004,0.003,0.005,0.006
63,70,21,0.004,0.004,0.004,0.006
63,70,28,0.003,0.005,0.004,0.008
63,70,35,0.004,0.004,0.003,0.005
63,70,42,0.004,0.003,0.003,0.005
63,70,49,0.004,0.004,0.004,0.004
63,70,56,0.003,0.003,0.003,0.007
63,70,63,0.003,0.004,0.004,0.005
63,70,70,0.003,0.005,0.003,0.004
63,70,77,0.003,0.003,0.003,0.006
63,70,84,0.004,0.003,0.004,0.004
63,70,91,0.004,0.005,0.003,0.004
63,70,98,0.003,0.005,0.004,0.005
63,70,105,0.004,0.004,0.004,0.007
63,70,112,0.003,0.004,0.003,0.004
63,70,119,0.003,0.002,0.004,0.004
63,70,126,0.004,0.004,0.004,0.002
63,70,133,0.003,0.005,0.003,0.003
63,70,140,0.004,0.005,0.005,0.001
63,70,147,0.004,0.002,0.004,0.005
63,70,154,0.004,0.005,0.004,0.005
63,70,161,0.003,0.005,0.005,0.008
63,70,168,0.003,0.003,0.002,0.003
63,70,175,0.004,0.004,0.003,0.009
63,77,0,0.003,0.004,0.004,0.008
63,77,7,0.003,0.004,0.004,0.01
63,77,14,0.004,0.004,0.003,0.005
63,77,21,0.003,0.004,0.004,0.006
63,77,28,0.004,0.004,0.003,0.004
63,77,35,0.004,0.003,0.004,0.004
63,77,42,0.005,0.003,0.002,0.006
63,77,49,0.003,0.003,0.003,0.005
63,77,56,0.004,0.004,0.003,0.004
63,77,63,0.004,0.004,0.004,0.004
63,77,70,0.003,0.004,0.004,0.004
63,77,77,0.004,0.002,0.004,0.004
63,77,84,0.004,0.003,0.004,0.004
63,77,91,0.003,0.003,0.003,0.006
63,77,98,0.004,0.003,0.003,0.01
63,77,105,0.004,0.004,0.004,0.005
63,77,112,0.004,0.004,0.004,0.006
63,77,119,0.003,0.003,0.003,0.004
63,77,126,0.003,0.004,0.005,0.004
63,77,133,0.004,0.004,0.004,0.004
63,77,140,0.003,0.004,0.004,0.003
63,77,147,0.004,0.003,0.003,0.004
63,77,154,0.004,0.003,0.004,0.002
63,77,161,0.003,0.004,0.004,0.016
63,77,168,0.003,0.003,0.004,0.017
63,77,175,0.004,0.003,0.004,0.017
63,84,0,0.003,0.003,0.004,0.028
63,84,7,0.003,0.004,0.004,0.02
63,84,14,0.002,0.003,0.004,0.006
63,84,21,0.003,0.002,0.004,0.005
63,84,28,0.003,0.004,0.003,0.009
63,84,35,0.003,0.004,0.003,0.008
63,84,42,0.004,0.003,0.003,0.013
63,84,49,0.005,0.004,0.005,0.01
63,84,56,0.003,0.006,0.003,0.004
63,84,63,0.006,0.003,0.002,0.002
63,84,70,0.003,0.004,0.006,0.008
63,84,77,0.003,0.004,0.004,0.005
63,84,84,0.004,0.003,0.004,0.003
63,84,91,0.003,0.003,0.002,0.008
63,84,98,0.003,0.003,0.003,0.027
63,84,105,0.004,0.005,0.004,0.02
63,84,112,0.004,0.004,0.004,0.005
63,84,119,0.003,0.003,0.002,0.004
63,84,126,0.003,0.003,0.004,0.003
63,84,133,0.002,0.004,0.006,0.005
63,84,140,0.003,0.003,0.003,0.002
63,84,147,0.004,0.002,0.003,0.003
63,84,154,0.003,0.003,0.003,0.004
63,84,161,0.003,0.005,0.003,0.019
63,84,168,0.003,0.005,0.003,0.01
63,84,175,0.004,0.002,0.003,0.041
70,0,0,0.283,0.301,0.271,0.0
70,0,7,0.0,0.0,0.0,0.196
70,0,14,0.275,0.0,0.0,0.0
70,0,21,0.0,0.0,0.0,0.0
70,0,28,0.219,0.278,0.0,0.0
70,0,35,0.264,0.0,0.37,0.298
70,0,42,0.0,0.311,0.0,0.269
70,0,49,0.0,0.259,0.0,0.0
70,0,56,0.243,0.0,0.399,0.259
70,0,63,0.0,0.301,0.288,0.514
70,0,70,0.284,0.0,0.0,0.378
70,0,77,0.081,0.0,0.0,0.0
70,0,84,0.0,0.0,0.331,0.0
70,0,91,0.0,0.277,0.0,0.0
70,0,98,0.0,0.0,0.328,0.0
70,0,105,0.0,0.0,0.296,0.0
70,0,112,0.0,0.0,0.0,0.0
70,0,119,0.0,0.0,0.0,0.0
70,0,126,0.296,0.0,0.0,0.168
70,0,133,0.0,0.0,0.0,0.159
70,0,140,0.0,0.0,0.405,0.0
70,0,147,0.286,0.0,0.0,0.437
70,0,154,0.0,0.0,0.0,0.0
70,0,161,0.097,0.0,0.0,0.0
70,0,168,0.478,0.0,0.0,0.0
70,0,175,0.246,0.0,0.0,0.0
70,7,0,0.014,0.038,0.009,0.0
70,7,7,0.005,0.019,0.01,0.171
70,7,14,0.011,0.033,0.014,0.048
70,7,21,0.02,0.004,0.013,2.109
70,7,28,0.004,0.012,0.006,0.04
70,7,35,0.008,0.008,0.03,0.237
70,7,42,0.012,0.004,0.051,0.017
70,7,49,0.004,0.003,0.02,0.061
70,7,56,0.448,0.003,0.016,0.005
70,7,63,0.023,0.01,0.014,0.257
70,7,70,0.394,0.013,0.011,0.062
70,7,77,0.014,0.018,0.006,0.246
70,7,84,1.019,0.04,0.006,0.103
70,7,91,0.101,0.013,0.013,0.091
70,7,98,0.013,0.006,0.003,0.368
70,7,105,0.005,0.008,0.016,0.01
70,7,112,0.038,0.007,0.03,0.024
70,7,119,0.033,0.046,0.047,0.056
70,7,126,0.008,0.005,0.003,0.004
70,7,133,0.014,0.009,0.006,0.017
70,7,140,0.017,0.008,0.01,0.023
70,7,147,0.031,0.019,0.013,0.176
70,7,154,0.006,0.004,0.023,0.148
70,7,161,0.01,0.05,1.866,0.984
70,7,168,0.025,0.472,0.17,1.092
70,7,175,0.287,0.225,0.042,0.136
70,14,0,0.009,0.014,0.002,0.006
70,14,7,0.003,0.002,0.006,0.015
70,14,14,0.003,0.024,0.019,0.005
70,14,21,0.027,0.009,0.011,0.005
70,14,28,0.015,0.001,0.005,0.003
70,14,35,0.008,0.013,0.011,0.023
70,14,42,0.002,0.001,0.002,0.006
70,14,49,0.654,0.003,0.004,0.005
70,14,56,0.006,0.003,0.031,0.028
70,14,63,0.008,0.003,0.015,0.01
70,14,70,0.039,0.003,0.036,0.024
70,14,77,0.002,0.003,0.002,0.007
70,14,84,0.003,0.023,0.003,0.008
70,14,91,0.003,0.002,0.005,0.008
70,14,98,0.013,0.024,0.004,0.018
70,14,105,0.0,0.003,0.004,0.022
70,14,112,0.028,0.013,0.011,0.006
70,14,119,0.003,0.003,0.005,0.001
70,14,126,0.036,0.016,0.01,0.01
70,14,133,0.005,0.008,0.002,0.001
70,14,140,0.001,0.003,0.003,0.011
70,14,147,0.004,0.007,0.002,0.003
70,14,154,3.868,0.037,0.015,0.04
70,14,161,0.022,0.004,0.017,0.473
70,14,168,0.002,0.005,0.004,0.345
70,14,175,1.372,0.228,0.001,0.068
70,21,0,0.002,0.003,0.01,0.009
70,21,7,0.001,0.009,0.002,0.002
70,21,14,0.012,0.011,0.012,0.011
70,21,21,0.005,0.028,0.007,0.001
70,21,28,0.012,0.022,0.01,0.014
70,21,35,0.023,0.004,0.002,0.011
70,21,42,0.012,0.004,0.016,0.009
70,21,49,0.002,0.002,0.005,0.014
70,21,56,0.002,0.007,0.002,0.009
70,21,63,0.002,0.019,0.017,0.014
70,21,70,0.003,0.009,0.0,0.01
70,21,77,0.002,0.013,0.002,0.012
70,21,84,0.015,0.029,0.018,0.023
70,21,91,0.02,0.008,0.001,0.015
70,21,98,0.03,0.001,0.021,0.009
70,21,105,0.021,0.017,0.024,0.011
70,21,112,0.016,0.002,0.002,0.006
70,21,119,0.013,0.011,0.016,0.003
70,21,126,0.003,0.006,0.006,0.002
70,21,133,0.012,0.001,0.004,0.001
70,21,140,0.025,0.021,0.001,0.054
70,21,147,0.022,0.017,0.019,0.008
70,21,154,0.001,0.004,0.001,0.019
70,21,161,0.013,0.002,0.001,0.046
70,21,168,0.021,0.005,0.017,0.01
70,21,175,0.007,0.308,0.005,0.0
70,28,0,0.002,0.009,0.008,0.001
70,28,7,0.012,0.005,0.005,0.013
70,28,14,0.012,0.001,0.02,0.017
70,28,21,0.016,0.018,0.012,0.011
70,28,28,0.014,0.016,0.008,0.02
70,28,35,0.013,0.017,0.021,0.022
70,28,42,0.006,0.011,0.006,0.014
70,28,49,0.002,0.019,0.001,0.013
70,28,56,0.017,0.021,0.019,0.023
70,28,63,0.007,0.016,0.018,0.01
70,28,70,0.002,0.012,0.003,0.004
70,28,77,0.011,0.002,0.007,0.006
70,28,84,0.004,0.008,0.019,0.018
70,28,91,0.001,0.009,0.002,0.001
70,28,98,0.022,0.016,0.012,0.016
70,28,105,0.023,0.02,0.023,0.019
70,28,112,0.004,0.022,0.004,0.009
70,28,119,0.022,0.011,0.009,0.004
70,28,126,0.01,0.001,0.005,0.001
70,28,133,0.011,0.011,0.013,0.007
70,28,140,0.006,0.005,0.012,0.046
70,28,147,0.011,0.008,0.01,0.0
70,28,154,0.017,0.019,0.022,0.005
70,28,161,0.009,0.02,0.004,0.003
70,28,168,0.017,0.017,0.014,0.022
70,28,175,0.003,0.017,0.016,0.038
70,35,0,0.004,0.009,0.011,0.019
70,35,7,0.014,0.014,0.016,0.02
70,35,14,0.013,0.001,0.002,0.005
70,35,21,0.009,0.009,0.012,0.013
70,35,28,0.014,0.016,0.016,0.018
70,35,35,0.003,0.01,0.014,0.013
70,35,42,0.006,0.018,0.016,0.006
70,35,49,0.01,0.004,0.015,0.016
70,35,56,0.012,0.009,0.011,0.009
70,35,63,0.012,0.003,0.009,0.008
70,35,70,0.008,0.014,0.001,0.008
70,35,77,0.015,0.015,0.005,0.014
70,35,84,0.005,0.011,0.004,0.012
70,35,91,0.009,0.014,0.008,0.003
70,35,98,0.013,0.014,0.004,0.006
70,35,105,0.003,0.009,0.017,0.011
70,35,112,0.009,0.008,0.016,0.014
70,35,119,0.009,0.003,0.015,0.001
70,35,126,0.011,0.008,0.014,0.002
70,35,133,0.011,0.009,0.012,0.014
70,35,140,0.014,0.017,0.009,0.011
70,35,147,0.002,0.018,0.0,0.025
70,35,154,0.007,0.01,0.004,0.01
70,35,161,0.017,0.016,0.011,0.001
70,35,168,0.008,0.019,0.005,0.026
70,35,175,0.008,0.008,0.005,0.024
70,42,0,0.004,0.008,0.005,0.019
70,42,7,0.01,0.008,0.012,0.004
70,42,14,0.006,0.01,0.011,0.011
70,42,21,0.002,0.014,0.008,0.005
70,42,28,0.013,0.01,0.012,0.014
70,42,35,0.006,0.002,0.006,0.004
70,42,42,0.011,0.012,0.009,0.014
70,42,49,0.009,0.007,0.006,0.012
70,42,56,0.007,0.013,0.013,0.014
70,42,63,0.012,0.014,0.008,0.009
70,42,70,0.008,0.011,0.012,0.014
70,42,77,0.01,0.014,0.012,0.007
70,42,84,0.01,0.002,0.012,0.011
70,42,91,0.008,0.009,0.009,0.009
70,42,98,0.011,0.009,0.012,0.013
70,42,105,0.013,0.007,0.011,0.013
70,42,112,0.008,0.012,0.009,0.002
70,42,119,0.008,0.013,0.014,0.013
70,42,126,0.007,0.005,0.009,0.006
70,42,133,0.006,0.005,0.007,0.012
70,42,140,0.011,0.013,0.014,0.019
70,42,147,0.012,0.013,0.011,0.024
70,42,154,0.011,0.012,0.012,0.026
70,42,161,0.01,0.01,0.01,0.029
70,42,168,0.009,0.009,0.005,0.006
70,42,175,0.005,0.015,0.014,0.018
70,49,0,0.001,0.009,0.008,0.002
70,49,7,0.01,0.007,0.009,0.009
70,49,14,0.006,0.008,0.011,0.008
70,49,21,0.009,0.01,0.009,0.007
70,49,28,0.01,0.009,0.009,0.011
70,49,35,0.002,0.007,0.006,0.008
70,49,42,0.006,0.009,0.008,0.01
70,49,49,0.008,0.007,0.01,0.006
70,49,56,0.001,0.004,0.005,0.007
70,49,63,0.008,0.008,0.007,0.008
70,49,70,0.008,0.004,0.009,0.01
70,49,77,0.009,0.007,0.005,0.006
70,49,84,0.009,0.011,0.007,0.01
70,49,91,0.009,0.009,0.005,0.005
70,49,98,0.008,0.01,0.009,0.01
70,49,105,0.009,0.009,0.007,0.008
70,49,112,0.008,0.011,0.01,0.011
70,49,119,0.009,0.007,0.009,0.001
70,49,126,0.009,0.006,0.008,0.002
70,49,133,0.009,0.008,0.01,0.003
70,49,140,0.009,0.011,0.009,0.008
70,49,147,0.006,0.009,0.006,0.007
70,49,154,0.01,0.011,0.009,0.002
70,49,161,0.007,0.01,0.01,0.012
70,49,168,0.008,0.009,0.01,0.005
70,49,175,0.007,0.01,0.008,4.825
70,56,0,0.006,0.009,0.004,0.01
70,56,7,0.007,0.008,0.006,0.008
70,56,14,0.008,0.002,0.006,0.004
70,56,21,0.008,0.008,0.008,0.005
70,56,28,0.007,0.009,0.008,0.006
70,56,35,0.007,0.009,0.007,0.008
70,56,42,0.008,0.009,0.009,0.005
70,56,49,0.006,0.003,0.008,0.007
70,56,56,0.007,0.005,0.004,0.007
70,56,63,0.006,0.007,0.006,0.007
70,56,70,0.008,0.003,0.003,0.008
70,56,77,0.007,0.009,0.008,0.008
70,56,84,0.006,0.003,0.006,0.006
70,56,91,0.008,0.003,0.007,0.006
70,56,98,0.008,0.006,0.008,0.008
70,56,105,0.006,0.005,0.005,0.009
70,56,112,0.007,0.008,0.009,0.006
70,56,119,0.007,0.007,0.004,0.008
70,56,126,0.006,0.002,0.004,0.006
70,56,133,0.007,0.006,0.009,0.003
70,56,140,0.008,0.008,0.007,0.011
70,56,147,0.007,0.009,0.008,0.006
70,56,154,0.006,0.009,0.007,0.006
70,56,161,0.006,0.003,0.005,0.013
70,56,168,0.007,0.007,0.008,0.009
70,56,175,0.006,0.008,0.005,0.013
70,63,0,0.006,0.006,0.006,0.012
70,63,7,0.002,0.008,0.007,0.01
70,63,14,0.007,0.004,0.005,0.006
70,63,21,0.006,0.007,0.005,0.006
70,63,28,0.007,0.007,0.007,0.007
70,63,35,0.006,0.007,0.006,0.006
70,63,42,0.006,0.006,0.005,0.006
70,63,49,0.005,0.004,0.005,0.005
70,63,56,0.006,0.007,0.003,0.007
70,63,63,0.006,0.004,0.006,0.008
70,63,70,0.004,0.008,0.008,0.007
70,63,77,0.005,0.002,0.002,0.005
70,63,84,0.007,0.005,0.007,0.007
70,63,91,0.003,0.005,0.005,0.005
70,63,98,0.006,0.002,0.003,0.008
70,63,105,0.006,0.007,0.007,0.007
70,63,112,0.006,0.006,0.006,0.004
70,63,119,0.007,0.007,0.005,0.004
70,63,126,0.005,0.008,0.008,0.005
70,63,133,0.006,0.006,0.006,0.006
70,63,140,0.006,0.007,0.005,0.005
70,63,147,0.006,0.007,0.007,0.008
70,63,154,0.006,0.007,0.006,0.005
70,63,161,0.006,0.005,0.007,0.008
70,63,168,0.007,0.007,0.006,0.005
70,63,175,0.006,0.008,0.004,0.007
70,70,0,0.004,0.003,0.004,0.014
70,70,7,0.005,0.005,0.006,0.011
70,70,14,0.005,0.006,0.005,0.005
70,70,21,0.005,0.006,0.006,0.009
70,70,28,0.004,0.004,0.006,0.006
70,70,35,0.005,0.006,0.003,0.011
70,70,42,0.005,0.006,0.005,0.005
70,70,49,0.004,0.005,0.005,0.006
70,70,56,0.005,0.006,0.004,0.005
70,70,63,0.004,0.004,0.004,0.006
70,70,70,0.006,0.004,0.005,0.007
70,70,77,0.005,0.006,0.004,0.006
70,70,84,0.005,0.005,0.004,0.006
70,70,91,0.005,0.005,0.004,0.005
70,70,98,0.005,0.004,0.005,0.008
70,70,105,0.005,0.004,0.006,0.005
70,70,112,0.005,0.003,0.005,0.005
70,70,119,0.005,0.006,0.005,0.006
70,70,126,0.005,0.005,0.005,0.005
70,70,133,0.005,0.005,0.006,0.004
70,70,140,0.004,0.006,0.004,0.004
70,70,147,0.005,0.005,0.006,0.002
70,70,154,0.005,0.005,0.005,0.003
70,70,161,0.005,0.006,0.003,0.007
70,70,168,0.005,0.007,0.005,0.007
70,70,175,0.004,0.003,0.005,0.011
70,77,0,0.003,0.002,0.003,0.01
70,77,7,0.004,0.004,0.005,0.007
70,77,14,0.004,0.003,0.005,0.006
70,77,21,0.004,0.005,0.004,0.004
70,77,28,0.005,0.004,0.005,0.007
70,77,35,0.004,0.005,0.003,0.004
70,77,42,0.004,0.005,0.006,0.013
70,77,49,0.004,0.005,0.004,0.003
70,77,56,0.004,0.005,0.006,0.006
70,77,63,0.004,0.004,0.002,0.004
70,77,70,0.004,0.004,0.004,0.005
70,77,77,0.003,0.005,0.003,0.005
70,77,84,0.005,0.004,0.005,0.006
70,77,91,0.004,0.004,0.005,0.006
70,77,98,0.002,0.004,0.006,0.01
70,77,105,0.005,0.005,0.006,0.008
70,77,112,0.004,0.005,0.005,0.009
70,77,119,0.004,0.005,0.003,0.003
70,77,126,0.004,0.005,0.004,0.003
70,77,133,0.004,0.003,0.004,0.004
70,77,140,0.004,0.004,0.005,0.004
70,77,147,0.004,0.003,0.004,0.004
70,77,154,0.004,0.004,0.005,0.008
70,77,161,0.004,18.874,0.005,0.01
70,77,168,0.005,0.005,0.005,0.012
70,77,175,0.005,0.004,0.004,0.007
70,84,0,0.003,0.003,0.005,0.012
70,84,7,0.004,0.006,0.004,0.005
70,84,14,0.005,0.005,0.004,0.01
70,84,21,0.004,0.005,0.004,0.004
70,84,28,0.004,0.004,0.004,0.008
70,84,35,0.004,0.004,0.004,0.004
70,84,42,0.004,0.008,0.004,0.005
70,84,49,0.004,0.004,0.005,0.007
70,84,56,0.004,0.005,0.006,0.007
70,84,63,0.004,0.004,0.005,0.004
70,84,70,0.003,0.003,0.004,0.009
70,84,77,0.004,0.003,0.004,0.007
70,84,84,0.005,0.004,0.005,0.007
70,84,91,0.004,0.004,0.004,0.009
70,84,98,0.004,0.003,0.003,0.026
70,84,105,0.004,0.004,0.004,0.008
70,84,112,0.003,0.004,0.005,0.009
70,84,119,0.003,0.004,0.004,0.004
70,84,126,0.005,0.003,0.002,0.003
70,84,133,0.004,0.004,0.004,0.003
70,84,140,0.004,0.005,0.005,0.004
70,84,147,0.004,0.005,0.004,0.006
70,84,154,0.003,0.002,0.003,0.005
70,84,161,0.004,0.004,0.005,0.014
70,84,168,0.004,0.019,0.004,0.037
70,84,175,0.005,0.004,0.004,0.028
77,0,0,0.215,0.27,0.0,0.0
77,0,7,0.252,0.163,0.0,0.0
77,0,14,0.0,0.299,0.0,0.279
77,0,21,0.0,0.261,0.0,0.0
77,0,28,0.178,0.0,0.0,0.238
77,0,35,0.0,0.0,0.277,0.419
77,0,42,0.0,0.345,0.249,0.0
77,0,49,0.0,0.0,0.0,0.27
77,0,56,0.0,0.295,0.0,0.643
77,0,63,0.127,0.0,0.0,0.28
77,0,70,0.0,0.301,0.0,0.0
77,0,77,0.0,0.296,0.0,0.0
77,0,84,0.275,0.297,0.0,0.0
77,0,91,0.0,0.0,0.0,0.0
77,0,98,0.0,0.237,0.0,0.304
77,0,105,0.0,0.0,0.0,0.0
77,0,112,0.0,0.206,0.0,0.0
77,0,119,0.261,0.326,0.0,0.0
77,0,126,0.0,0.0,0.282,0.0
77,0,133,0.0,0.0,0.0,0.0
77,0,140,0.251,0.0,0.0,0.18
77,0,147,0.0,0.0,0.0,0.556
77,0,154,0.0,0.0,0.0,0.0
77,0,161,0.0,0.0,0.0,0.0
77,0,168,0.0,0.0,0.0,0.0
77,0,175,0.299,0.0,0.342,0.0
77,7,0,0.0,0.001,0.028,0.005
77,7,7,0.006,0.05,0.015,1.044
77,7,14,0.01,1.198,0.01,0.946
77,7,21,0.072,0.025,0.012,0.885
77,7,28,0.05,0.001,0.004,0.063
77,7,35,0.003,0.004,0.026,0.953
77,7,42,0.125,0.009,0.68,0.473
77,7,49,0.004,0.029,0.046,0.008
77,7,56,0.006,0.012,0.015,0.007
77,7,63,1.149,1.499,0.007,0.054
77,7,70,0.033,0.005,0.698,0.022
77,7,77,0.007,0.007,0.023,0.009
77,7,84,0.169,0.007,0.02,0.417
77,7,91,0.017,0.059,0.093,0.117
77,7,98,0.011,0.287,0.004,0.497
77,7,105,0.016,1.575,0.408,0.487
77,7,112,0.038,0.039,0.036,1.55
77,7,119,0.024,0.011,0.034,0.359
77,7,126,0.004,0.006,0.036,0.058
77,7,133,0.008,0.006,0.027,0.183
77,7,140,0.013,0.003,0.011,0.006
77,7,147,0.018,0.001,0.009,0.299
77,7,154,0.008,0.0,0.024,0.314
77,7,161,0.119,0.293,0.043,0.052
77,7,168,1.398,0.004,0.037,0.267
77,7,175,0.507,0.195,0.195,0.012
77,14,0,0.005,0.018,0.014,0.013
77,14,7,0.004,0.008,0.001,0.056
77,14,14,0.003,0.006,0.002,0.022
77,14,21,0.068,0.003,0.031,0.015
77,14,28,0.004,0.004,0.03,0.004
77,14,35,0.048,0.005,0.021,0.003
77,14,42,0.008,0.004,0.008,0.007
77,14,49,0.002,0.007,0.005,0.021
77,14,56,0.004,0.011,0.019,0.007
77,14,63,0.009,0.006,0.01,0.013
77,14,70,0.051,0.003,0.052,0.005
77,14,77,0.01,0.002,0.006,0.004
77,14,84,0.002,0.006,0.006,0.063
77,14,91,0.002,0.008,0.005,0.297
77,14,98,0.003,0.008,0.004,0.014
77,14,105,0.005,0.022,0.004,0.013
77,14,112,0.046,0.023,0.01,0.014
77,14,119,0.008,0.011,0.007,0.011
77,14,126,0.031,0.012,0.019,0.001
77,14,133,0.008,0.033,0.005,0.002
77,14,140,0.002,0.038,0.006,0.005
77,14,147,0.02,0.003,0.004,0.044
77,14,154,0.019,0.056,0.005,0.8
77,14,161,0.006,1.053,0.039,0.008
77,14,168,0.003,0.359,0.005,0.117
77,14,175,1.578,0.351,0.354,1.856
77,21,0,0.032,0.003,0.037,0.057
