Euler1,Euler2,Euler3,6samples,10samples,12samples,14samples,18samples
49,84,21,0.009,0.008,0.002,0.003,0.003
49,84,28,0.026,0.005,0.003,0.003,0.006
49,84,35,0.097,0.003,0.004,0.003,0.003
49,84,42,0.013,0.003,0.004,0.003,0.004
49,84,49,0.019,0.007,0.007,0.005,0.004
49,84,56,0.055,0.004,0.003,0.003,0.004
49,84,63,0.008,0.005,0.003,0.003,0.004
49,84,70,0.004,0.003,0.005,0.003,0.003
49,84,77,0.012,0.004,0.002,0.002,0.002
49,84,84,0.006,0.005,0.005,0.006,0.002
49,84,91,0.111,0.034,0.003,0.002,0.003
49,84,98,0.049,0.021,0.002,0.003,0.002
49,84,105,0.007,0.018,0.003,0.003,0.005
49,84,112,0.009,0.003,0.005,0.004,0.003
49,84,119,0.011,0.004,0.006,0.003,0.005
49,84,126,0.013,0.007,0.005,0.003,0.004
49,84,133,0.03,0.008,0.003,0.004,0.003
49,84,140,0.018,0.007,0.001,0.004,0.002
49,84,147,0.008,0.003,0.007,0.003,0.005
49,84,154,0.014,0.004,0.009,0.003,0.002
49,84,161,0.014,0.026,0.002,0.005,0.002
49,84,168,0.02,0.01,0.004,0.002,0.005
49,84,175,0.017,0.005,0.009,0.003,0.003
56,0,0,0.0,0.0,0.298,0.0,0.0
56,0,7,0.0,0.0,0.356,0.0,0.0
56,0,14,0.001,0.0,0.28,0.278,0.0
56,0,21,0.0,0.0,0.329,0.0,0.239
56,0,28,0.0,0.0,0.0,0.0,0.0
56,0,35,0.0,0.367,0.0,0.285,0.0
56,0,42,0.0,0.0,0.0,0.294,0.29
56,0,49,0.413,0.039,0.0,0.0,0.261
56,0,56,0.232,0.0,0.0,0.0,0.0
56,0,63,0.0,0.0,0.0,0.253,0.27
56,0,70,0.0,0.0,0.286,0.0,0.292
56,0,77,0.0,0.253,0.0,0.258,0.257
56,0,84,0.001,0.381,0.181,0.0,0.0
56,0,91,0.0,0.0,0.289,0.0,0.268
56,0,98,0.916,0.0,0.0,0.0,0.22
56,0,105,0.0,0.0,0.0,0.0,0.0
56,0,112,0.0,0.0,0.0,0.0,0.0
56,0,119,0.0,0.312,0.0,0.0,0.0
56,0,126,0.0,0.0,0.0,0.0,0.0
56,0,133,0.0,0.0,0.0,0.0,0.0
56,0,140,0.0,0.175,0.194,0.0,0.0
56,0,147,0.0,0.111,0.221,0.0,0.0
56,0,154,0.0,0.0,0.208,0.0,0.282
56,0,161,0.0,0.152,0.272,0.0,0.254
56,0,168,0.0,0.0,0.47,0.0,0.226
56,0,175,0.0,0.0,0.391,0.0,0.0
56,7,0,0.004,0.923,0.002,0.004,0.003
56,7,7,0.043,0.001,0.014,0.165,0.017
56,7,14,0.447,0.375,0.773,0.003,0.002
56,7,21,1.359,0.019,0.042,0.008,0.008
56,7,28,0.575,1.262,0.007,0.011,0.002
56,7,35,0.066,0.046,0.026,0.004,0.003
56,7,42,0.464,0.006,0.029,0.009,0.005
56,7,49,0.679,0.139,0.005,0.005,0.007
56,7,56,0.055,0.132,0.024,0.012,0.008
56,7,63,0.276,0.03,0.003,0.036,0.005
56,7,70,0.398,0.015,0.014,0.01,0.031
56,7,77,0.097,1.269,0.025,0.018,0.007
56,7,84,0.219,0.051,0.069,0.009,0.017
56,7,91,1.04,0.011,0.003,0.295,0.002
56,7,98,0.012,0.008,0.008,0.004,0.005
56,7,105,0.064,0.024,0.025,0.005,0.007
56,7,112,0.328,0.966,0.001,0.003,0.028
56,7,119,0.016,0.557,0.032,0.014,0.005
56,7,126,0.02,0.168,0.011,0.012,0.003
56,7,133,0.074,0.099,0.005,0.347,0.021
56,7,140,0.1,0.44,0.113,0.336,0.391
56,7,147,0.144,0.129,0.225,0.005,0.005
56,7,154,0.263,0.018,0.033,0.03,0.003
56,7,161,0.553,0.002,0.385,0.002,0.309
56,7,168,0.041,0.022,0.018,0.174,0.023
56,7,175,0.429,0.397,0.795,0.212,0.239
56,14,0,0.018,0.008,0.001,0.0,0.0
56,14,7,0.019,0.004,0.007,0.02,0.005
56,14,14,0.029,0.002,0.003,0.009,0.003
56,14,21,0.034,0.017,0.007,0.002,0.007
56,14,28,0.04,0.008,0.003,0.008,0.002
56,14,35,0.026,0.003,0.016,0.003,0.022
56,14,42,0.033,0.013,0.013,0.001,0.003
56,14,49,0.581,0.019,0.029,0.01,0.026
56,14,56,0.008,0.002,0.005,0.001,0.004
56,14,63,0.052,0.009,0.003,0.004,0.003
56,14,70,0.031,0.008,0.006,0.002,0.003
56,14,77,0.005,0.013,0.012,0.002,0.001
56,14,84,0.009,0.013,0.015,0.002,0.008
56,14,91,0.063,0.038,0.002,0.016,0.004
56,14,98,0.138,0.021,0.001,0.009,0.001
56,14,105,0.027,0.003,0.051,0.004,0.006
56,14,112,0.044,0.004,0.022,0.022,0.012
56,14,119,0.02,0.009,0.002,0.002,0.002
56,14,126,0.06,0.003,0.007,0.004,0.019
56,14,133,0.09,0.015,0.004,0.006,0.002
56,14,140,0.1,0.002,0.009,0.001,0.0
56,14,147,0.005,0.009,0.003,0.001,0.004
56,14,154,0.011,1.717,0.003,0.001,0.002
56,14,161,0.067,0.006,0.545,0.002,0.004
56,14,168,0.277,0.005,0.01,0.005,0.002
56,14,175,0.079,0.004,0.029,0.011,0.02
56,21,0,0.004,0.005,0.011,0.001,0.013
56,21,7,0.007,0.005,0.001,0.002,0.01
56,21,14,0.014,0.017,0.006,0.007,0.011
56,21,21,0.013,0.009,0.01,0.006,0.009
56,21,28,0.007,0.001,0.004,0.001,0.005
56,21,35,0.005,0.007,0.002,0.005,0.001
56,21,42,0.016,0.005,0.008,0.002,0.002
56,21,49,0.01,0.004,0.0,0.003,0.003
56,21,56,0.003,0.003,0.002,0.001,0.004
56,21,63,0.024,0.015,0.007,0.001,0.002
56,21,70,0.014,0.004,0.015,0.011,0.011
56,21,77,0.006,0.01,0.001,0.014,0.001
56,21,84,0.014,0.02,0.015,0.004,0.005
56,21,91,0.019,0.001,0.007,0.008,0.011
56,21,98,0.009,0.015,0.009,0.01,0.002
56,21,105,0.01,0.009,0.003,0.002,0.003
56,21,112,0.028,0.007,0.013,0.001,0.011
56,21,119,0.026,0.008,0.014,0.016,0.004
56,21,126,0.06,0.022,0.019,0.002,0.007
56,21,133,0.008,0.001,0.004,0.004,0.013
56,21,140,0.006,0.01,0.017,0.011,0.013
56,21,147,0.01,0.007,0.011,0.005,0.006
56,21,154,0.006,0.009,0.001,0.013,0.008
56,21,161,0.036,0.003,0.015,0.011,0.007
56,21,168,0.014,0.004,0.006,0.009,0.001
56,21,175,0.022,0.005,0.001,0.003,0.002
56,28,0,0.019,0.007,0.009,0.008,0.006
56,28,7,0.012,0.001,0.008,0.003,0.004
56,28,14,0.01,0.014,0.013,0.01,0.011
56,28,21,0.009,0.011,0.003,0.004,0.008
56,28,28,0.007,0.006,0.004,0.007,0.006
56,28,35,0.007,0.002,0.004,0.006,0.003
56,28,42,0.006,0.014,0.012,0.01,0.005
56,28,49,0.003,0.01,0.003,0.004,0.009
56,28,56,0.002,0.001,0.003,0.007,0.002
56,28,63,0.013,0.004,0.005,0.007,0.001
56,28,70,0.003,0.01,0.003,0.003,0.011
56,28,77,0.005,0.01,0.01,0.008,0.01
56,28,84,0.013,0.003,0.009,0.007,0.01
56,28,91,0.008,0.006,0.013,0.01,0.008
56,28,98,0.004,0.014,0.005,0.012,0.006
56,28,105,0.012,0.007,0.004,0.007,0.006
56,28,112,0.016,0.006,0.005,0.008,0.003
56,28,119,0.019,0.014,0.013,0.003,0.006
56,28,126,0.006,0.003,0.003,0.009,0.003
56,28,133,0.005,0.01,0.001,0.009,0.009
56,28,140,0.012,0.001,0.012,0.008,0.006
56,28,147,0.008,0.01,0.005,0.003,0.007
56,28,154,0.01,0.008,0.01,0.004,0.01
56,28,161,0.018,0.012,0.008,0.005,0.01
56,28,168,0.006,0.012,0.005,0.011,0.006
56,28,175,0.01,0.013,0.006,0.008,0.007
56,35,0,0.004,0.001,0.006,0.007,0.001
56,35,7,0.004,0.005,0.004,0.001,0.007
56,35,14,0.009,0.01,0.01,0.002,0.001
56,35,21,0.007,0.01,0.01,0.009,0.007
56,35,28,0.003,0.003,0.001,0.004,0.004
56,35,35,0.012,0.008,0.008,0.005,0.008
56,35,42,0.006,0.009,0.007,0.009,0.001
56,35,49,0.003,0.008,0.008,0.008,0.008
56,35,56,0.006,0.01,0.008,0.005,0.003
56,35,63,0.013,0.01,0.006,0.01,0.009
56,35,70,0.006,0.001,0.001,0.011,0.008
56,35,77,0.008,0.005,0.01,0.009,0.007
56,35,84,0.009,0.006,0.002,0.005,0.01
56,35,91,0.007,0.003,0.006,0.007,0.007
56,35,98,0.009,0.008,0.01,0.001,0.01
56,35,105,0.011,0.007,0.006,0.004,0.005
56,35,112,0.006,0.002,0.002,0.009,0.007
56,35,119,0.012,0.01,0.009,0.001,0.002
56,35,126,0.006,0.006,0.003,0.01,0.006
56,35,133,0.009,0.003,0.002,0.01,0.006
56,35,140,0.001,0.009,0.011,0.007,0.002
56,35,147,0.001,0.001,0.007,0.007,0.008
56,35,154,0.009,0.007,0.002,0.009,0.002
56,35,161,0.004,0.005,0.005,0.005,0.004
56,35,168,0.007,0.001,0.004,0.005,0.005
56,35,175,0.006,0.006,0.003,0.009,0.006
56,42,0,0.001,0.005,0.007,0.008,0.005
56,42,7,0.013,0.007,0.008,0.007,0.006
56,42,14,0.003,0.005,0.005,0.006,0.007
56,42,21,0.019,0.002,0.006,0.002,0.006
56,42,28,0.005,0.005,0.005,0.004,0.004
56,42,35,0.01,0.005,0.008,0.007,0.006
56,42,42,0.007,0.009,0.007,0.007,0.006
56,42,49,0.005,0.007,0.008,0.002,0.005
56,42,56,0.008,0.005,0.006,0.007,0.003
56,42,63,0.008,0.008,0.004,0.005,0.004
56,42,70,0.002,0.007,0.001,0.006,0.005
56,42,77,0.008,0.007,0.007,0.002,0.005
56,42,84,0.005,0.006,0.007,0.008,0.005
56,42,91,0.001,0.004,0.003,0.008,0.005
56,42,98,0.002,0.006,0.003,0.003,0.006
56,42,105,0.008,0.004,0.005,0.004,0.008
56,42,112,0.005,0.006,0.006,0.008,0.007
56,42,119,0.005,0.006,0.001,0.007,0.002
56,42,126,0.01,0.008,0.007,0.003,0.004
56,42,133,0.009,0.005,0.004,0.005,0.004
56,42,140,0.006,0.006,0.005,0.007,0.006
56,42,147,0.004,0.003,0.006,0.006,0.006
56,42,154,0.005,0.002,0.006,0.004,0.008
56,42,161,0.007,0.008,0.006,0.008,0.006
56,42,168,0.011,0.006,0.008,0.005,0.007
56,42,175,0.013,0.007,0.006,0.007,0.007
56,49,0,0.001,0.005,0.006,0.005,0.004
56,49,7,0.002,0.005,0.006,0.005,0.005
56,49,14,0.003,0.006,0.003,0.004,0.005
56,49,21,0.002,0.003,0.005,0.005,0.005
56,49,28,0.003,0.004,0.004,0.004,0.004
56,49,35,0.005,0.007,0.007,0.005,0.006
56,49,42,0.008,0.006,0.005,0.005,0.005
56,49,49,0.004,0.006,0.006,0.006,0.005
56,49,56,0.007,0.006,0.006,0.005,0.006
56,49,63,0.005,0.005,0.006,0.006,0.006
56,49,70,0.005,0.006,0.005,0.005,0.005
56,49,77,0.005,0.006,0.005,0.001,0.004
56,49,84,0.007,0.006,0.005,0.004,0.005
56,49,91,0.003,0.006,0.005,0.005,0.005
56,49,98,0.005,0.005,0.006,0.003,0.006
56,49,105,0.003,0.003,0.003,0.005,0.006
56,49,112,0.005,0.005,0.006,0.004,0.006
56,49,119,0.006,0.005,0.006,0.005,0.005
56,49,126,0.005,0.004,0.003,0.006,0.006
56,49,133,0.005,0.005,0.004,0.002,0.006
56,49,140,0.006,0.004,0.005,0.006,0.004
56,49,147,0.007,0.006,0.004,0.005,0.005
56,49,154,0.005,0.006,0.005,0.006,0.005
56,49,161,0.005,0.006,0.004,0.004,0.005
56,49,168,0.007,0.003,0.003,0.006,0.005
56,49,175,0.002,0.002,0.006,0.002,0.003
56,56,0,0.001,0.004,0.004,0.002,0.004
56,56,7,0.005,0.005,0.005,0.004,0.003
56,56,14,0.007,0.004,0.005,0.005,0.005
56,56,21,0.005,0.004,0.004,0.005,0.003
56,56,28,0.003,0.003,0.003,0.005,0.005
56,56,35,0.006,0.005,0.005,0.003,0.004
56,56,42,0.004,0.005,0.004,0.005,0.005
56,56,49,0.003,0.005,0.005,0.004,0.004
56,56,56,0.005,0.002,0.004,0.003,0.004
56,56,63,0.004,0.002,0.004,0.004,0.004
56,56,70,0.001,0.004,0.004,0.004,0.005
56,56,77,0.005,0.005,0.003,0.006,0.005
56,56,84,0.002,0.005,0.004,0.002,0.005
56,56,91,0.005,0.005,0.003,0.005,0.005
56,56,98,0.006,0.004,0.005,0.003,0.005
56,56,105,0.004,0.005,0.005,0.005,0.005
56,56,112,0.005,0.004,0.004,0.003,0.004
56,56,119,0.004,0.005,0.004,0.005,0.005
56,56,126,0.005,0.005,0.004,0.005,0.005
56,56,133,0.007,0.003,0.005,0.005,0.004
56,56,140,0.002,0.004,0.004,0.005,0.001
56,56,147,0.006,0.003,0.005,0.005,0.004
56,56,154,0.005,0.004,0.004,0.005,0.005
56,56,161,0.001,0.005,0.005,0.004,0.003
56,56,168,0.006,0.003,0.004,0.005,0.005
56,56,175,0.007,0.005,0.005,0.004,0.005
56,63,0,0.003,0.003,0.004,0.003,0.004
56,63,7,0.005,0.003,0.003,0.004,0.005
56,63,14,0.008,0.006,0.003,0.003,0.004
56,63,21,0.005,0.004,0.004,0.004,0.004
56,63,28,0.003,0.003,0.004,0.003,0.003
56,63,35,0.006,0.002,0.005,0.003,0.004
56,63,42,0.001,0.004,0.004,0.003,0.004
56,63,49,0.004,0.004,0.004,0.003,0.004
56,63,56,0.002,0.005,0.004,0.004,0.004
56,63,63,0.003,0.003,0.001,0.003,0.004
56,63,70,0.006,0.003,0.002,0.003,0.004
56,63,77,0.003,0.005,0.005,0.004,0.004
56,63,84,0.008,0.005,0.004,0.003,0.004
56,63,91,0.007,0.004,0.004,0.004,0.004
56,63,98,0.005,0.004,0.004,0.003,0.004
56,63,105,0.005,0.004,0.004,0.004,0.004
56,63,112,0.006,0.005,0.003,0.004,0.004
56,63,119,0.004,0.003,0.004,0.004,0.004
56,63,126,0.004,0.004,0.004,0.002,0.004
56,63,133,0.003,0.003,0.005,0.004,0.004
56,63,140,0.003,0.002,0.004,0.004,0.004
56,63,147,0.006,0.005,0.004,0.004,0.005
56,63,154,0.005,0.005,0.003,0.004,0.004
56,63,161,0.003,0.005,0.003,0.004,0.004
56,63,168,0.004,0.003,0.004,0.004,0.003
56,63,175,0.003,0.003,0.005,0.004,0.004
56,70,0,0.002,0.003,0.003,0.004,0.003
56,70,7,0.002,0.003,0.003,0.003,0.003
56,70,14,0.006,0.004,0.003,0.003,0.004
56,70,21,0.003,0.005,0.003,0.003,0.004
56,70,28,0.004,0.004,0.003,0.003,0.004
56,70,35,0.003,0.003,0.002,0.003,0.003
56,70,42,0.005,0.003,0.004,0.003,0.004
56,70,49,0.004,0.003,0.003,0.004,0.002
56,70,56,0.003,0.003,0.005,0.004,0.004
56,70,63,0.001,0.004,0.003,0.004,0.003
56,70,70,0.004,0.004,0.004,0.003,0.003
56,70,77,0.006,0.003,0.003,0.003,0.003
56,70,84,0.002,0.003,0.004,0.004,0.003
56,70,91,0.006,0.003,0.003,0.004,0.003
56,70,98,0.004,0.005,0.004,0.004,0.004
56,70,105,0.004,0.004,0.003,0.003,0.003
56,70,112,0.004,0.004,0.003,0.003,0.003
56,70,119,0.008,0.003,0.002,0.003,0.004
56,70,126,0.007,0.004,0.002,0.003,0.003
56,70,133,0.003,0.003,0.003,0.003,0.004
56,70,140,0.003,0.003,0.004,0.003,0.004
56,70,147,0.006,0.004,0.004,0.002,0.004
56,70,154,0.005,0.004,0.003,0.004,0.004
56,70,161,0.004,0.004,0.004,0.003,0.003
56,70,168,0.005,0.003,0.003,0.004,0.003
56,70,175,0.006,0.004,0.003,0.004,0.003
56,77,0,0.008,0.002,0.003,0.003,0.003
56,77,7,0.007,0.004,0.003,0.004,0.003
56,77,14,0.003,0.002,0.003,0.002,0.003
56,77,21,0.004,0.008,0.004,0.003,0.002
56,77,28,0.01,0.004,0.004,0.003,0.004
56,77,35,0.012,0.003,0.004,0.003,0.003
56,77,42,0.006,0.003,0.003,0.003,0.004
56,77,49,0.005,0.004,0.003,0.003,0.003
56,77,56,0.005,0.012,0.004,0.002,0.004
56,77,63,0.003,0.004,0.003,0.003,0.003
56,77,70,0.004,0.003,0.003,0.003,0.003
56,77,77,0.003,0.004,0.003,0.003,0.003
56,77,84,0.005,0.004,0.003,0.004,0.004
56,77,91,0.013,0.007,0.004,0.003,0.004
56,77,98,0.011,0.012,0.005,0.003,0.002
56,77,105,0.008,0.007,0.003,0.004,0.004
56,77,112,0.005,0.004,0.003,0.003,0.003
56,77,119,0.004,0.004,0.004,0.003,0.003
56,77,126,0.003,0.004,0.005,0.003,0.003
56,77,133,0.005,0.004,0.003,0.002,0.003
56,77,140,0.005,0.003,0.003,0.003,0.003
56,77,147,0.006,0.005,0.003,0.003,0.003
56,77,154,0.002,0.003,0.003,0.003,0.003
56,77,161,0.008,0.008,0.005,0.003,0.002
56,77,168,0.004,0.01,0.004,0.004,0.005
56,77,175,0.005,0.003,0.003,0.002,0.003
56,84,0,0.004,0.003,0.003,0.002,0.002
56,84,7,0.013,0.003,0.003,0.004,0.003
56,84,14,0.003,0.004,0.003,0.003,0.004
56,84,21,0.016,0.003,0.004,0.003,0.004
56,84,28,0.051,0.017,0.004,0.002,0.003
56,84,35,0.086,0.002,0.003,0.004,0.003
56,84,42,0.021,0.005,0.008,0.004,0.003
56,84,49,0.003,0.004,0.002,0.004,0.003
56,84,56,0.004,0.006,0.002,0.004,0.002
56,84,63,0.003,0.006,0.008,0.003,0.002
56,84,70,0.028,0.003,0.002,0.003,0.003
56,84,77,0.009,0.003,0.003,0.007,0.003
56,84,84,0.003,0.006,0.005,0.005,0.004
56,84,91,0.137,0.007,0.004,0.003,0.004
56,84,98,0.038,0.007,0.009,0.003,0.003
56,84,105,0.01,0.004,0.007,0.004,0.003
56,84,112,0.016,0.003,0.004,0.004,0.003
56,84,119,0.018,0.004,0.003,0.004,0.002
56,84,126,0.003,0.01,0.009,0.004,0.002
56,84,133,0.009,0.011,0.003,0.004,0.002
56,84,140,0.009,0.004,0.003,0.003,0.003
56,84,147,0.026,0.004,0.008,0.003,0.003
56,84,154,0.016,0.003,0.006,0.006,0.005
56,84,161,0.008,0.032,0.003,0.004,0.004
56,84,168,0.003,0.005,0.003,0.004,0.003
56,84,175,0.036,0.017,0.002,0.003,0.003
63,0,0,0.223,0.0,0.0,0.0,0.0
63,0,7,0.0,0.102,0.0,0.0,0.235
63,0,14,0.0,0.0,0.0,0.0,0.0
63,0,21,0.0,0.0,0.0,0.223,0.237
63,0,28,0.526,0.426,0.407,0.109,0.28
63,0,35,0.744,0.0,0.0,0.0,0.306
63,0,42,0.0,0.0,0.338,0.327,0.0
63,0,49,0.367,0.0,0.273,0.355,0.191
63,0,56,0.71,0.0,0.0,0.0,0.287
63,0,63,0.0,0.318,0.0,0.0,0.236
63,0,70,0.0,0.292,0.0,0.221,0.0
63,0,77,0.894,0.0,0.0,0.0,0.0
63,0,84,0.0,0.0,0.0,0.215,0.278
63,0,91,0.0,0.163,0.0,0.0,0.0
63,0,98,0.486,0.0,0.035,0.0,0.0
63,0,105,0.0,0.0,0.0,0.0,0.242
63,0,112,0.0,0.0,0.0,0.0,0.275
63,0,119,0.0,0.0,0.0,0.0,0.122
63,0,126,0.0,0.0,0.287,0.0,0.213
63,0,133,0.0,0.0,0.0,0.0,0.0
63,0,140,0.0,0.0,0.0,0.043,0.0
63,0,147,0.0,0.0,0.0,0.0,0.3
63,0,154,0.0,0.0,0.0,0.0,0.0
63,0,161,0.0,0.0,0.0,0.0,0.26
63,0,168,0.0,0.0,0.268,0.0,0.391
63,0,175,0.0,0.0,0.0,0.0,0.267
63,7,0,0.007,0.011,0.008,0.029,0.0
63,7,7,2.991,0.018,0.028,0.003,0.009
63,7,14,2.538,0.01,0.009,0.002,0.021
63,7,21,3.06,0.047,0.021,0.009,0.005
63,7,28,0.106,0.064,0.034,0.01,0.004
63,7,35,0.093,0.105,0.36,0.379,0.004
63,7,42,0.727,0.797,0.021,0.006,0.002
63,7,49,0.565,0.027,0.043,0.029,0.004
63,7,56,0.865,0.121,0.002,0.03,0.004
63,7,63,0.033,0.02,0.027,0.026,0.004
63,7,70,0.311,0.019,0.007,0.026,0.002
63,7,77,0.127,0.338,0.027,0.006,0.483
63,7,84,0.358,0.025,0.463,0.025,0.002
63,7,91,0.694,0.278,0.004,0.01,0.021
63,7,98,0.143,1.458,0.029,0.021,0.011
63,7,105,0.208,0.399,0.282,0.005,0.003
63,7,112,0.085,0.044,0.032,0.004,0.004
63,7,119,0.548,0.008,0.005,0.004,0.011
63,7,126,0.628,1.227,0.012,0.045,0.002
63,7,133,0.193,0.016,0.022,0.006,0.009
63,7,140,0.168,0.329,0.018,0.023,0.021
63,7,147,0.297,0.635,0.022,0.072,0.013
63,7,154,0.416,0.012,0.005,0.016,0.005
63,7,161,0.183,0.061,0.264,0.045,0.348
63,7,168,0.147,0.032,0.729,0.012,0.018
63,7,175,0.05,0.457,0.672,0.746,0.667
63,14,0,0.001,0.004,0.001,0.003,0.002
63,14,7,0.034,0.005,0.033,0.006,0.01
63,14,14,0.013,0.014,0.019,0.01,0.018
63,14,21,0.022,0.015,0.016,0.003,0.002
63,14,28,0.066,0.009,0.004,0.008,0.01
63,14,35,0.043,0.002,0.014,0.003,0.018
63,14,42,0.015,0.027,0.008,0.001,0.001
63,14,49,0.031,0.032,0.022,0.004,0.003
63,14,56,0.05,0.018,0.002,0.014,0.017
63,14,63,0.035,0.023,0.002,0.007,0.002
63,14,70,0.163,0.004,0.857,0.001,0.008
63,14,77,0.017,0.021,0.009,0.011,0.003
63,14,84,0.011,0.015,0.019,0.009,0.007
63,14,91,0.016,0.027,0.005,0.02,0.01
63,14,98,0.032,0.021,0.012,0.004,0.003
63,14,105,1.004,0.01,0.018,0.004,0.019
63,14,112,0.027,0.005,0.017,0.019,0.002
63,14,119,0.074,0.021,0.004,0.004,0.005
63,14,126,0.025,0.011,0.019,0.004,0.003
63,14,133,0.025,0.01,0.022,0.002,0.021
63,14,140,0.036,0.013,0.03,0.001,0.002
63,14,147,0.039,0.03,0.003,0.005,0.011
63,14,154,0.023,0.03,0.004,0.015,0.017
63,14,161,0.207,0.044,0.027,0.002,0.002
63,14,168,0.337,0.017,0.015,0.001,0.002
63,14,175,0.704,0.011,1.156,1.366,0.019
63,21,0,0.002,0.013,0.0,0.01,0.017
63,21,7,0.006,0.003,0.002,0.009,0.006
63,21,14,0.013,0.018,0.002,0.009,0.002
63,21,21,0.031,0.003,0.005,0.011,0.006
63,21,28,0.023,0.015,0.001,0.018,0.018
63,21,35,0.006,0.003,0.001,0.005,0.001
63,21,42,0.082,0.022,0.017,0.009,0.008
63,21,49,0.006,0.001,0.005,0.012,0.009
63,21,56,0.042,0.012,0.001,0.005,0.005
63,21,63,0.016,0.003,0.014,0.006,0.001
63,21,70,0.034,0.002,0.016,0.014,0.016
63,21,77,0.009,0.001,0.012,0.004,0.002
63,21,84,0.008,0.022,0.008,0.003,0.002
63,21,91,0.018,0.005,0.004,0.01,0.001
63,21,98,0.015,0.003,0.014,0.016,0.002
63,21,105,0.007,0.025,0.002,0.002,0.003
63,21,112,0.015,0.018,0.02,0.002,0.021
63,21,119,0.033,0.004,0.01,0.007,0.002
63,21,126,0.018,0.011,0.01,0.006,0.003
63,21,133,0.016,0.01,0.002,0.006,0.007
63,21,140,0.022,0.025,0.016,0.015,0.017
63,21,147,0.013,0.01,0.001,0.002,0.009
63,21,154,0.018,0.025,0.006,0.015,0.003
63,21,161,0.585,0.023,0.002,0.001,0.001
63,21,168,0.962,0.016,0.091,0.001,0.012
63,21,175,0.013,0.001,0.003,0.012,0.001
63,28,0,0.007,0.006,0.007,0.011,0.002
63,28,7,0.013,0.013,0.015,0.019,0.017
63,28,14,0.003,0.001,0.002,0.001,0.001
63,28,21,0.002,0.002,0.006,0.012,0.001
63,28,28,0.003,0.005,0.002,0.015,0.001
63,28,35,0.006,0.004,0.004,0.001,0.008
63,28,42,0.013,0.011,0.012,0.007,0.004
63,28,49,0.008,0.011,0.011,0.009,0.013
63,28,56,0.016,0.005,0.012,0.001,0.007
63,28,63,0.021,0.013,0.005,0.001,0.011
63,28,70,0.012,0.005,0.001,0.007,0.013
63,28,77,0.009,0.003,0.013,0.006,0.005
63,28,84,0.014,0.002,0.01,0.011,0.007
63,28,91,0.006,0.003,0.009,0.014,0.009
63,28,98,0.01,0.013,0.009,0.003,0.001
63,28,105,0.004,0.016,0.009,0.001,0.009
63,28,112,0.009,0.005,0.004,0.009,0.01
63,28,119,0.017,0.014,0.004,0.01,0.003
63,28,126,0.008,0.005,0.013,0.002,0.012
63,28,133,0.014,0.016,0.007,0.004,0.008
63,28,140,0.006,0.011,0.003,0.001,0.002
63,28,147,0.02,0.012,0.001,0.003,0.007
63,28,154,0.002,0.008,0.007,0.001,0.007
63,28,161,1.196,0.015,0.007,0.016,0.001
63,28,168,0.001,0.014,0.001,0.012,0.005
63,28,175,0.019,0.009,0.011,0.004,0.01
63,35,0,0.001,0.002,0.006,0.012,0.002
63,35,7,0.01,0.011,0.001,0.001,0.003
63,35,14,0.012,0.011,0.012,0.009,0.011
63,35,21,0.004,0.006,0.002,0.003,0.002
63,35,28,0.012,0.014,0.013,0.008,0.013
63,35,35,0.011,0.01,0.012,0.005,0.011
63,35,42,0.017,0.012,0.008,0.007,0.007
63,35,49,0.011,0.009,0.008,0.009,0.01
63,35,56,0.015,0.002,0.008,0.005,0.008
63,35,63,0.016,0.008,0.013,0.014,0.012
63,35,70,0.002,0.01,0.007,0.003,0.013
63,35,77,0.007,0.009,0.009,0.012,0.006
63,35,84,0.006,0.008,0.008,0.01,0.005
63,35,91,0.01,0.013,0.003,0.003,0.004
63,35,98,0.004,0.009,0.006,0.008,0.006
63,35,105,0.012,0.012,0.004,0.003,0.008
63,35,112,0.015,0.003,0.008,0.011,0.005
63,35,119,0.012,0.013,0.01,0.011,0.011
63,35,126,0.016,0.007,0.011,0.007,0.003
63,35,133,0.007,0.009,0.01,0.009,0.011
63,35,140,0.005,0.006,0.007,0.013,0.002
63,35,147,0.006,0.012,0.012,0.012,0.012
63,35,154,0.01,0.004,0.007,0.006,0.01
63,35,161,0.006,0.01,0.01,0.011,0.006
63,35,168,0.004,0.003,0.007,0.01,0.005
63,35,175,0.004,0.013,0.01,0.006,0.004
63,42,0,0.0,0.003,0.004,0.006,0.004
63,42,7,0.003,0.007,0.007,0.005,0.006
63,42,14,0.015,0.009,0.009,0.01,0.009
63,42,21,0.004,0.003,0.004,0.008,0.006
63,42,28,0.005,0.005,0.007,0.005,0.004
63,42,35,0.007,0.008,0.007,0.008,0.009
63,42,42,0.008,0.008,0.006,0.007,0.006
63,42,49,0.012,0.006,0.007,0.006,0.003
63,42,56,0.003,0.003,0.007,0.001,0.006
63,42,63,0.007,0.004,0.003,0.007,0.008
63,42,70,0.007,0.01,0.002,0.004,0.006
63,42,77,0.002,0.008,0.005,0.007,0.007
63,42,84,0.008,0.005,0.005,0.006,0.001
63,42,91,0.011,0.008,0.001,0.004,0.004
63,42,98,0.007,0.008,0.008,0.008,0.008
63,42,105,0.006,0.007,0.005,0.008,0.007
63,42,112,0.004,0.008,0.01,0.008,0.008
63,42,119,0.003,0.005,0.004,0.008,0.008
63,42,126,0.005,0.004,0.006,0.005,0.011
63,42,133,0.005,0.008,0.007,0.01,0.008
