Euler1,Euler2,Euler3,default10,default15,default20,default25,default30
77,7,70,0.19,0.299,0.021,0.005,0.006
77,7,77,0.013,0.031,0.067,0.068,0.003
77,7,84,1.574,0.061,0.013,0.077,0.047
77,7,91,1.669,0.057,0.01,0.016,0.059
77,7,98,0.776,0.021,0.008,0.016,0.011
77,7,105,0.01,0.031,0.008,0.019,0.015
77,7,112,0.01,0.051,0.009,0.088,0.032
77,7,119,0.048,0.983,0.049,0.016,0.159
77,7,126,0.009,0.017,0.019,0.006,0.009
77,7,133,0.018,0.013,0.007,0.005,0.008
77,7,140,0.002,0.011,0.022,0.737,0.007
77,7,147,0.036,0.045,0.019,0.026,0.031
77,7,154,0.07,0.242,0.99,1.154,0.015
77,7,161,0.272,0.714,0.349,0.011,1.394
77,7,168,1.575,0.316,0.026,0.766,1.068
77,7,175,0.647,0.194,0.511,0.066,0.575
77,14,0,0.007,0.001,0.001,0.006,0.002
77,14,7,0.004,0.007,0.004,0.005,0.004
77,14,14,0.004,0.003,0.003,0.003,0.004
77,14,21,0.067,0.061,0.06,0.071,0.07
77,14,28,0.003,0.005,0.003,0.004,0.003
77,14,35,0.04,0.042,0.037,0.044,0.045
77,14,42,0.025,0.005,0.007,0.005,0.005
77,14,49,0.004,0.004,0.004,0.003,0.004
77,14,56,0.005,0.001,0.009,0.011,0.003
77,14,63,0.005,0.032,0.008,0.006,0.004
77,14,70,0.053,0.05,0.045,0.056,0.039
77,14,77,0.019,0.007,0.005,0.004,0.006
77,14,84,0.007,0.002,0.004,0.005,0.003
77,14,91,0.006,0.004,0.005,0.005,0.004
77,14,98,0.003,0.008,0.005,0.003,0.004
77,14,105,0.011,0.005,0.006,0.01,0.008
77,14,112,0.035,0.026,0.039,0.052,0.041
77,14,119,0.001,0.007,0.007,0.005,0.004
77,14,126,0.705,0.086,0.01,0.03,0.018
77,14,133,0.004,0.005,0.005,0.002,0.005
77,14,140,0.003,0.004,0.004,0.003,0.003
77,14,147,0.037,0.002,0.006,0.004,0.007
77,14,154,0.024,0.022,0.017,0.015,0.013
77,14,161,0.024,0.034,0.025,0.011,0.01
77,14,168,0.265,0.003,0.003,0.004,0.024
77,14,175,0.005,0.004,0.007,0.005,1.223
77,21,0,0.023,0.031,0.01,0.012,0.02
77,21,7,0.004,0.008,0.006,0.002,0.004
77,21,14,0.006,0.014,0.007,0.016,0.006
77,21,21,0.025,0.027,0.028,0.026,0.027
77,21,28,0.003,0.004,0.003,0.002,0.003
77,21,35,0.012,0.013,0.005,0.004,0.005
77,21,42,0.028,0.023,0.022,0.027,0.023
77,21,49,0.01,0.009,0.011,0.008,0.01
77,21,56,0.004,0.011,0.013,0.009,0.015
77,21,63,0.002,0.002,0.002,0.001,0.002
77,21,70,0.019,0.014,0.02,0.019,0.018
77,21,77,0.009,0.006,0.005,0.012,0.005
77,21,84,0.037,0.039,0.039,0.039,0.039
77,21,91,0.025,0.029,0.03,0.025,0.03
77,21,98,0.03,0.039,0.04,0.043,0.042
77,21,105,0.027,0.016,0.009,0.011,0.003
77,21,112,0.02,0.019,0.02,0.017,0.02
77,21,119,0.01,0.007,0.014,0.008,0.008
77,21,126,0.003,0.002,0.003,0.003,0.002
77,21,133,0.003,0.013,0.01,0.006,0.003
77,21,140,0.03,0.028,0.027,0.028,0.029
77,21,147,0.038,1.184,0.039,0.04,0.033
77,21,154,0.023,0.03,0.026,0.027,0.028
77,21,161,0.019,0.022,0.025,0.013,0.01
77,21,168,2.36,0.041,0.043,0.037,0.029
77,21,175,0.445,0.054,0.023,0.023,0.336
77,28,0,0.0,0.0,0.002,0.002,0.0
77,28,7,0.007,0.004,0.007,0.007,0.007
77,28,14,0.034,0.035,0.035,0.035,0.036
77,28,21,0.01,0.006,0.005,0.005,0.002
77,28,28,0.03,0.03,0.032,0.03,0.031
77,28,35,0.012,0.024,0.003,0.003,0.005
77,28,42,0.011,0.019,0.01,0.011,0.006
77,28,49,0.004,0.004,0.004,0.005,0.005
77,28,56,0.028,0.025,0.023,0.025,0.025
77,28,63,0.014,0.01,0.014,0.009,0.008
77,28,70,0.025,0.026,0.03,0.019,0.022
77,28,77,0.017,0.018,0.019,0.018,0.018
77,28,84,0.002,0.004,0.002,0.002,0.003
77,28,91,0.015,0.02,0.016,0.019,0.018
77,28,98,0.034,0.033,0.033,0.034,0.033
77,28,105,0.03,0.028,0.03,0.03,0.03
77,28,112,0.018,0.024,0.014,0.026,0.025
77,28,119,0.019,0.02,0.021,0.02,0.021
77,28,126,0.017,0.013,0.012,0.016,0.011
77,28,133,0.007,0.008,0.006,0.005,0.006
77,28,140,0.016,0.014,0.007,0.01,0.002
77,28,147,0.023,0.032,0.026,0.023,0.025
77,28,154,0.019,0.026,0.029,0.027,0.028
77,28,161,0.01,0.021,0.019,0.023,0.006
77,28,168,5.251,0.029,0.03,0.024,0.028
77,28,175,0.02,0.022,0.361,0.01,0.014
77,35,0,0.013,0.009,0.011,0.009,0.01
77,35,7,0.021,0.021,0.021,0.021,0.022
77,35,14,0.016,0.016,0.017,0.018,0.016
77,35,21,0.026,0.025,0.027,0.027,0.029
77,35,28,0.01,0.007,0.007,0.01,0.01
77,35,35,0.012,0.013,0.007,0.013,0.012
77,35,42,0.02,0.021,0.021,0.02,0.02
77,35,49,0.013,0.009,0.009,0.008,0.007
77,35,56,0.026,0.024,0.024,0.023,0.024
77,35,63,0.003,0.005,0.002,0.003,0.001
77,35,70,0.018,0.018,0.017,0.017,0.017
77,35,77,0.021,0.02,0.019,0.02,0.022
77,35,84,0.007,0.009,0.008,0.007,0.007
77,35,91,0.015,0.016,0.016,0.015,0.016
77,35,98,0.014,0.013,0.015,0.011,0.013
77,35,105,0.019,0.017,0.018,0.017,0.018
77,35,112,0.014,0.022,0.015,0.019,0.015
77,35,119,0.017,0.015,0.016,0.015,0.015
77,35,126,0.017,0.015,0.017,0.017,0.017
77,35,133,0.021,0.019,0.017,0.018,0.018
77,35,140,0.024,0.022,0.026,0.025,0.026
77,35,147,0.009,0.008,0.008,0.007,0.006
77,35,154,0.014,0.02,0.023,0.021,0.024
77,35,161,0.009,0.009,0.011,0.008,0.007
77,35,168,0.007,0.005,0.006,0.004,0.01
77,35,175,0.022,0.014,0.004,0.019,0.019
77,42,0,0.011,0.012,0.006,0.007,0.004
77,42,7,0.021,0.019,0.019,0.02,0.02
77,42,14,0.013,0.013,0.014,0.014,0.013
77,42,21,0.015,0.016,0.018,0.013,0.014
77,42,28,0.016,0.013,0.014,0.015,0.013
77,42,35,0.019,0.018,0.019,0.019,0.019
77,42,42,0.017,0.019,0.019,0.019,0.018
77,42,49,0.018,0.017,0.018,0.017,0.018
77,42,56,0.021,0.02,0.019,0.02,0.019
77,42,63,0.017,0.021,0.02,0.021,0.021
77,42,70,0.016,0.016,0.014,0.014,0.017
77,42,77,0.018,0.018,0.018,0.017,0.018
77,42,84,0.018,0.02,0.021,0.022,0.021
77,42,91,0.012,0.019,0.013,0.012,0.011
77,42,98,0.017,0.018,0.019,0.019,0.02
77,42,105,0.017,0.019,0.018,0.021,0.019
77,42,112,0.014,0.016,0.016,0.015,0.014
77,42,119,0.013,0.01,0.014,0.012,0.01
77,42,126,0.019,0.018,0.02,0.02,0.02
77,42,133,0.017,0.016,0.016,0.016,0.017
77,42,140,0.009,0.009,0.01,0.008,0.01
77,42,147,0.016,0.018,0.019,0.019,0.018
77,42,154,0.018,0.011,0.012,0.014,0.014
77,42,161,0.012,0.013,0.016,0.013,0.014
77,42,168,0.02,0.02,0.02,0.02,0.02
77,42,175,0.002,0.002,0.009,0.006,0.01
77,49,0,0.006,0.011,0.006,0.006,0.006
77,49,7,0.011,0.011,0.011,0.012,0.013
77,49,14,0.011,0.008,0.01,0.01,0.009
77,49,21,0.009,0.01,0.01,0.009,0.009
77,49,28,0.007,0.007,0.008,0.008,0.008
77,49,35,0.015,0.016,0.016,0.013,0.016
77,49,42,0.012,0.012,0.012,0.012,0.012
77,49,49,0.004,0.01,0.009,0.005,0.009
77,49,56,0.014,0.014,0.015,0.014,0.015
77,49,63,0.016,0.013,0.014,0.014,0.016
77,49,70,0.012,0.011,0.011,0.013,0.015
77,49,77,0.014,0.015,0.013,0.014,0.014
77,49,84,0.017,0.016,0.014,0.017,0.015
77,49,91,0.012,0.015,0.012,0.013,0.013
77,49,98,0.017,0.018,0.018,0.017,0.017
77,49,105,0.015,0.016,0.015,0.014,0.015
77,49,112,0.013,0.015,0.016,0.015,0.015
77,49,119,0.013,0.013,0.011,0.015,0.013
77,49,126,0.017,0.017,0.017,0.018,0.017
77,49,133,0.012,0.014,0.013,0.014,0.013
77,49,140,0.012,0.012,0.012,0.012,0.012
77,49,147,0.013,0.013,0.014,0.013,0.015
77,49,154,0.01,0.008,0.008,0.008,0.007
77,49,161,0.009,0.012,0.009,0.011,0.009
77,49,168,0.015,0.015,0.014,0.014,0.012
77,49,175,0.01,0.009,0.01,0.008,0.009
77,56,0,0.007,0.008,0.012,0.009,0.009
77,56,7,0.004,0.006,0.004,0.002,0.003
77,56,14,0.013,0.014,0.013,0.014,0.014
77,56,21,0.01,0.012,0.012,0.012,0.011
77,56,28,0.012,0.012,0.012,0.013,0.013
77,56,35,0.01,0.01,0.009,0.01,0.01
77,56,42,0.013,0.014,0.013,0.013,0.013
77,56,49,0.009,0.009,0.009,0.008,0.008
77,56,56,0.008,0.01,0.011,0.009,0.009
77,56,63,0.014,0.013,0.012,0.012,0.011
77,56,70,0.011,0.012,0.012,0.012,0.012
77,56,77,0.011,0.011,0.01,0.011,0.01
77,56,84,0.01,0.009,0.011,0.011,0.01
77,56,91,0.009,0.009,0.009,0.008,0.008
77,56,98,0.009,0.007,0.006,0.006,0.005
77,56,105,0.012,0.01,0.011,0.01,0.011
77,56,112,0.012,0.01,0.011,0.012,0.01
77,56,119,0.009,0.01,0.01,0.009,0.011
77,56,126,0.011,0.012,0.012,0.009,0.01
77,56,133,0.007,0.012,0.01,0.009,0.009
77,56,140,0.011,0.011,0.011,0.011,0.01
77,56,147,0.011,0.011,0.012,0.011,0.011
77,56,154,0.007,0.006,0.006,0.006,0.006
77,56,161,0.011,0.008,0.01,0.011,0.009
77,56,168,0.01,0.011,0.013,0.013,0.012
77,56,175,0.01,0.01,0.011,0.011,0.013
77,63,0,0.008,0.008,0.008,0.007,0.007
77,63,7,0.009,0.009,0.009,0.009,0.009
77,63,14,0.007,0.009,0.006,0.006,0.009
77,63,21,0.006,0.006,0.007,0.007,0.007
77,63,28,0.009,0.009,0.009,0.009,0.01
77,63,35,0.006,0.009,0.009,0.009,0.009
77,63,42,0.01,0.01,0.008,0.011,0.009
77,63,49,0.01,0.009,0.009,0.009,0.01
77,63,56,0.009,0.009,0.01,0.009,0.01
77,63,63,0.009,0.009,0.01,0.01,0.009
77,63,70,0.009,0.009,0.009,0.009,0.009
77,63,77,0.009,0.008,0.008,0.008,0.008
77,63,84,0.007,0.008,0.006,0.008,0.008
77,63,91,0.009,0.008,0.01,0.008,0.009
77,63,98,0.008,0.009,0.008,0.009,0.009
77,63,105,0.007,0.008,0.009,0.008,0.007
77,63,112,0.009,0.008,0.01,0.009,0.008
77,63,119,0.007,0.01,0.007,0.009,0.01
77,63,126,0.009,0.009,0.009,0.009,0.009
77,63,133,0.005,0.005,0.004,0.003,0.004
77,63,140,0.007,0.008,0.008,0.008,0.008
77,63,147,0.006,0.008,0.007,0.008,0.01
77,63,154,0.003,0.005,0.004,0.003,0.006
77,63,161,0.008,0.011,0.008,0.005,0.008
77,63,168,0.005,0.007,0.008,0.008,0.008
77,63,175,0.005,0.005,0.006,0.004,0.007
77,70,0,0.006,0.008,0.007,0.006,0.008
77,70,7,0.006,0.008,0.009,0.008,0.008
77,70,14,0.008,0.007,0.006,0.006,0.006
77,70,21,0.007,0.008,0.007,0.007,0.007
77,70,28,0.007,0.007,0.007,0.006,0.006
77,70,35,0.006,0.007,0.006,0.006,0.007
77,70,42,0.008,0.008,0.007,0.007,0.007
77,70,49,0.006,0.007,0.006,0.006,0.007
77,70,56,0.008,0.008,0.008,0.008,0.008
77,70,63,0.004,0.005,0.004,0.005,0.005
77,70,70,0.006,0.006,0.006,0.008,0.005
77,70,77,0.008,0.007,0.007,0.007,0.007
77,70,84,0.007,0.007,0.008,0.007,0.008
77,70,91,0.008,0.008,0.008,0.008,0.007
77,70,98,0.009,0.007,0.007,0.008,0.007
77,70,105,0.006,0.006,0.006,0.006,0.006
77,70,112,0.007,0.006,0.007,0.007,0.008
77,70,119,0.007,0.007,0.007,0.008,0.007
77,70,126,0.007,0.007,0.007,0.007,0.007
77,70,133,0.007,0.007,0.007,0.008,0.009
77,70,140,0.007,0.008,0.008,0.007,0.007
77,70,147,0.007,0.007,0.008,0.009,0.007
77,70,154,0.004,0.006,0.006,0.004,0.005
77,70,161,0.008,0.006,0.006,0.008,0.006
77,70,168,0.007,0.007,0.007,0.008,0.008
77,70,175,0.008,0.008,0.007,0.007,0.007
77,77,0,0.006,0.006,0.006,0.006,0.006
77,77,7,0.007,0.006,0.006,0.006,0.006
77,77,14,0.005,0.006,0.006,0.006,0.005
77,77,21,0.006,0.005,0.007,0.005,0.007
77,77,28,0.007,0.006,0.006,0.006,0.007
77,77,35,0.004,0.006,0.006,0.004,0.006
77,77,42,0.006,0.007,0.006,0.006,0.006
77,77,49,0.007,0.007,0.007,0.006,0.007
77,77,56,0.006,0.006,0.006,0.006,0.006
77,77,63,0.007,0.006,0.006,0.006,0.006
77,77,70,0.007,0.007,0.006,0.006,0.006
77,77,77,0.006,0.007,0.007,0.007,0.006
77,77,84,0.005,0.007,0.006,0.005,0.006
77,77,91,0.006,0.005,0.006,0.006,0.005
77,77,98,0.007,0.006,0.006,0.007,0.006
77,77,105,0.005,0.007,0.005,0.007,0.006
77,77,112,0.006,0.006,0.007,0.007,0.005
77,77,119,0.006,0.006,0.007,0.007,0.007
77,77,126,0.007,0.005,0.006,0.006,0.006
77,77,133,0.005,0.005,0.005,0.005,0.004
77,77,140,0.007,0.006,0.005,0.006,0.006
77,77,147,0.006,0.004,0.005,0.006,0.005
77,77,154,0.004,0.006,0.005,0.007,0.007
77,77,161,0.006,0.006,0.006,0.006,0.007
77,77,168,0.004,0.005,0.006,0.006,0.006
77,77,175,0.006,0.007,0.006,0.005,0.005
77,84,0,0.006,0.006,0.006,0.006,0.006
77,84,7,0.008,0.007,0.006,0.006,0.006
77,84,14,0.006,0.005,0.006,0.006,0.006
77,84,21,0.004,0.004,0.003,0.004,0.003
77,84,28,0.006,0.005,0.005,0.005,0.005
77,84,35,0.005,0.005,0.007,0.007,0.006
77,84,42,0.005,0.005,0.005,0.005,0.005
77,84,49,0.005,0.005,0.006,0.005,0.006
77,84,56,0.005,0.005,0.006,0.005,0.005
77,84,63,0.007,0.006,0.006,0.006,0.005
77,84,70,0.006,0.006,0.006,0.006,0.006
77,84,77,0.008,0.004,0.006,0.005,0.005
77,84,84,0.006,0.006,0.006,0.006,0.005
77,84,91,0.005,0.005,0.005,0.005,0.005
77,84,98,0.005,0.005,0.004,0.003,0.004
77,84,105,0.006,0.005,0.006,0.007,0.006
77,84,112,0.006,0.006,0.006,0.006,0.006
77,84,119,0.006,0.007,0.006,0.006,0.006
77,84,126,0.006,0.004,0.008,0.006,0.006
77,84,133,0.005,0.005,0.005,0.005,0.005
77,84,140,0.008,0.004,0.004,0.004,0.005
77,84,147,0.007,0.005,0.005,0.006,0.004
77,84,154,0.005,0.006,0.006,0.005,0.006
77,84,161,0.006,0.006,0.006,0.006,0.006
77,84,168,0.009,0.015,0.007,0.006,0.007
77,84,175,7.12,0.005,0.006,0.005,0.005
84,0,0,0.396,0.341,0.0,0.24,0.274
84,0,7,0.0,0.0,0.257,0.252,0.0
84,0,14,0.346,0.27,0.239,0.0,0.0
84,0,21,0.0,0.293,0.0,0.375,0.0
84,0,28,0.236,0.345,0.0,0.0,0.0
84,0,35,0.0,0.0,0.0,0.293,0.243
84,0,42,0.0,0.325,0.299,0.296,0.304
84,0,49,0.184,0.0,0.0,0.29,0.072
84,0,56,0.0,0.277,0.285,0.0,0.0
84,0,63,0.337,0.265,0.0,0.0,0.286
84,0,70,0.352,0.048,0.305,0.0,0.268
84,0,77,0.0,0.281,0.0,0.25,0.0
84,0,84,0.305,0.0,0.0,0.0,0.0
84,0,91,0.0,0.0,0.185,0.0,0.0
84,0,98,0.0,0.005,0.0,0.0,0.289
84,0,105,0.0,0.0,0.0,0.0,0.0
84,0,112,0.0,0.0,0.0,0.264,0.0
84,0,119,0.0,0.0,0.0,0.0,0.0
84,0,126,0.0,0.244,0.24,0.117,0.257
84,0,133,0.0,0.0,0.0,0.0,0.0
84,0,140,0.0,0.0,0.0,0.0,0.0
84,0,147,0.173,0.224,0.335,0.289,0.269
84,0,154,0.0,0.0,0.0,0.0,0.0
84,0,161,0.345,0.293,0.236,0.253,0.0
84,0,168,0.29,0.0,0.0,0.128,0.0
84,0,175,0.0,0.0,0.0,0.0,0.275
84,7,0,0.065,0.052,0.043,0.052,0.025
84,7,7,1.477,2.736,0.014,0.023,0.052
84,7,14,0.092,0.114,0.696,2.212,0.089
84,7,21,0.04,0.121,0.712,0.031,0.061
84,7,28,0.042,0.016,0.011,0.063,0.019
84,7,35,0.06,0.155,0.014,0.06,0.119
84,7,42,3.096,0.34,0.033,0.167,0.023
84,7,49,0.016,0.043,0.002,0.079,0.129
84,7,56,0.042,0.235,0.222,0.04,0.021
84,7,63,0.086,0.602,0.109,0.058,0.076
84,7,70,0.03,0.025,0.028,0.04,0.029
84,7,77,0.003,0.292,0.063,0.011,0.028
84,7,84,0.08,0.247,0.029,0.046,0.096
84,7,91,0.102,1.965,0.135,0.097,0.114
84,7,98,0.115,0.113,0.212,0.077,0.008
84,7,105,0.284,0.043,0.027,0.025,0.017
84,7,112,0.069,0.127,0.154,0.191,0.08
84,7,119,0.089,0.219,0.094,0.047,0.077
84,7,126,0.123,0.732,0.049,0.017,0.039
84,7,133,0.019,0.37,0.015,0.028,0.028
84,7,140,0.004,0.016,0.014,0.018,0.015
84,7,147,0.029,0.731,0.325,0.059,0.052
84,7,154,0.055,0.06,0.146,0.63,0.016
84,7,161,0.722,1.153,0.097,0.116,0.121
84,7,168,0.728,0.259,0.213,0.025,0.146
84,7,175,0.732,0.139,0.306,0.175,0.725
84,14,0,0.015,0.0,0.0,0.0,0.0
84,14,7,0.012,4.779,0.006,0.006,0.006
84,14,14,0.019,0.009,0.011,0.006,0.01
84,14,21,0.081,0.08,0.034,0.119,0.115
84,14,28,0.011,0.008,0.002,0.007,0.008
84,14,35,0.027,0.12,0.117,0.106,0.097
84,14,42,0.011,0.004,0.007,0.006,0.007
84,14,49,0.014,0.031,0.019,0.014,0.013
84,14,56,0.064,0.064,0.06,0.043,0.05
84,14,63,0.038,0.079,0.039,0.07,0.049
84,14,70,1.464,0.123,0.073,0.13,0.12
84,14,77,0.006,0.009,0.012,0.007,0.009
84,14,84,0.002,0.013,0.007,0.005,0.005
84,14,91,0.006,0.007,0.009,0.003,0.008
84,14,98,0.012,0.066,0.085,0.049,0.063
84,14,105,0.02,0.012,0.006,0.01,0.015
84,14,112,0.12,0.108,0.135,0.114,0.123
84,14,119,0.026,0.034,0.019,0.052,0.04
84,14,126,0.148,0.143,0.138,0.134,0.135
84,14,133,0.006,0.006,0.008,0.004,0.007
84,14,140,1.465,0.004,0.005,0.105,0.009
84,14,147,0.012,0.013,0.015,0.013,0.009
84,14,154,0.086,0.01,0.021,0.024,0.017
84,14,161,1.381,0.004,1.347,0.008,0.007
84,14,168,0.28,1.464,0.124,0.011,0.074
84,14,175,0.158,1.442,0.505,0.223,0.315
84,21,0,0.008,0.009,0.006,0.001,0.006
84,21,7,0.007,0.005,0.01,0.01,0.007
84,21,14,0.03,0.002,0.031,0.012,0.015
84,21,21,0.053,0.011,0.042,0.016,0.04
84,21,28,0.006,0.006,0.009,0.004,0.011
84,21,35,0.02,0.027,0.036,0.039,0.002
84,21,42,0.067,0.063,0.055,0.066,0.064
84,21,49,0.044,0.048,0.049,0.031,0.01
84,21,56,0.007,0.006,0.006,0.006,0.004
84,21,63,0.04,0.01,0.056,0.03,0.046
84,21,70,0.01,0.008,0.006,0.004,0.024
84,21,77,0.01,0.005,0.009,0.011,0.008
84,21,84,0.109,0.103,0.11,0.106,0.108
84,21,91,0.065,0.073,0.065,0.064,0.056
84,21,98,0.055,0.059,0.057,0.081,0.053
84,21,105,0.076,0.079,0.079,0.077,0.078
84,21,112,0.079,0.037,0.048,0.039,0.032
84,21,119,0.083,0.07,0.062,0.065,0.071
84,21,126,0.034,0.024,0.016,0.006,0.013
84,21,133,0.011,0.009,0.01,0.007,0.007
84,21,140,0.023,0.034,0.043,0.04,0.054
84,21,147,0.046,0.041,0.052,0.025,0.039
84,21,154,0.064,0.044,0.041,0.043,0.04
84,21,161,0.002,0.0,0.001,0.002,0.002
84,21,168,0.866,0.03,0.015,0.015,0.006
84,21,175,0.168,0.234,0.006,0.003,0.007
84,28,0,0.028,0.033,0.029,0.024,0.022
84,28,7,0.062,0.066,0.07,0.07,0.069
84,28,14,0.054,0.058,0.053,0.055,0.057
84,28,21,0.026,0.036,0.054,0.028,0.031
84,28,28,0.042,0.042,0.041,0.042,0.039
84,28,35,0.027,0.024,0.02,0.026,0.022
84,28,42,0.065,0.063,0.063,0.062,0.062
84,28,49,0.018,0.025,0.006,0.02,0.034
84,28,56,0.06,0.054,0.052,0.053,0.055
84,28,63,0.014,0.009,0.008,0.006,0.007
84,28,70,0.01,0.013,0.012,0.011,0.01
84,28,77,0.035,0.045,0.036,0.041,0.035
84,28,84,0.057,0.047,0.042,0.025,0.026
84,28,91,0.023,0.031,0.022,0.035,0.031
84,28,98,0.065,0.072,0.072,0.068,0.069
84,28,105,0.07,0.069,0.07,0.063,0.069
84,28,112,0.016,0.01,0.007,0.009,0.01
84,28,119,0.04,0.042,0.059,0.045,0.029
84,28,126,0.029,0.012,0.007,0.01,0.013
84,28,133,0.04,0.046,0.033,0.019,0.037
84,28,140,0.03,0.029,0.034,0.035,0.034
84,28,147,0.05,0.062,0.054,0.061,0.06
84,28,154,0.041,0.035,0.004,0.041,0.04
84,28,161,0.081,0.057,0.069,0.059,0.067
84,28,168,2.174,0.042,0.046,0.037,0.042
84,28,175,1.282,1.718,0.009,0.038,0.21
84,35,0,0.02,0.01,0.016,0.02,0.001
84,35,7,0.025,0.026,0.021,0.02,0.019
84,35,14,0.031,0.028,0.024,0.025,0.028
84,35,21,0.049,0.051,0.05,0.049,0.05
84,35,28,0.019,0.018,0.019,0.017,0.02
84,35,35,0.058,0.058,0.058,0.057,0.059
84,35,42,0.058,0.053,0.056,0.055,0.056
84,35,49,0.038,0.03,0.026,0.029,0.03
84,35,56,0.029,0.029,0.035,0.026,0.028
84,35,63,0.032,0.03,0.036,0.036,0.037
84,35,70,0.057,0.054,0.054,0.055,0.054
84,35,77,0.048,0.039,0.04,0.048,0.049
84,35,84,0.034,0.04,0.034,0.035,0.038
84,35,91,0.041,0.031,0.031,0.033,0.036
84,35,98,0.018,0.018,0.035,0.019,0.03
84,35,105,0.024,0.037,0.027,0.025,0.027
84,35,112,0.047,0.044,0.047,0.046,0.045
84,35,119,0.034,0.039,0.036,0.033,0.035
84,35,126,0.028,0.026,0.029,0.032,0.025
84,35,133,0.028,0.026,0.029,0.027,0.028
84,35,140,0.043,0.046,0.045,0.044,0.045
84,35,147,0.008,0.015,0.011,0.012,0.002
84,35,154,0.055,0.056,0.055,0.052,0.055
84,35,161,0.016,0.003,0.022,0.007,0.008
84,35,168,0.018,3.177,0.022,0.003,0.008
84,35,175,0.311,0.041,0.041,0.033,0.031
84,42,0,0.022,0.021,0.017,0.018,0.014
84,42,7,0.044,0.045,0.043,0.043,0.043
84,42,14,0.042,0.035,0.041,0.042,0.042
84,42,21,0.035,0.036,0.032,0.032,0.04
84,42,28,0.028,0.028,0.028,0.028,0.027
84,42,35,0.013,0.016,0.012,0.018,0.01
84,42,42,0.039,0.035,0.031,0.034,0.035
84,42,49,0.039,0.033,0.034,0.038,0.036
84,42,56,0.034,0.039,0.041,0.033,0.034
84,42,63,0.039,0.039,0.037,0.039,0.039
84,42,70,0.034,0.025,0.035,0.023,0.028
84,42,77,0.035,0.033,0.033,0.033,0.034
84,42,84,0.039,0.036,0.036,0.038,0.039
84,42,91,0.035,0.037,0.038,0.038,0.037
84,42,98,0.036,0.039,0.039,0.039,0.038
84,42,105,0.037,0.04,0.04,0.041,0.038
84,42,112,0.019,0.022,0.02,0.023,0.027
84,42,119,0.024,0.026,0.02,0.024,0.023
84,42,126,0.031,0.035,0.017,0.026,0.014
84,42,133,0.008,0.019,0.02,0.02,0.009
84,42,140,0.028,0.014,0.032,0.014,0.02
84,42,147,0.019,0.028,0.033,0.029,0.027
84,42,154,0.039,0.043,0.03,0.034,0.04
84,42,161,0.038,0.03,0.041,0.032,0.036
84,42,168,0.036,0.03,0.034,0.031,0.031
84,42,175,0.04,0.07,0.042,0.043,0.039
84,49,0,0.009,0.008,0.005,0.006,0.007
84,49,7,0.029,0.028,0.025,0.032,0.026
84,49,14,0.029,0.029,0.03,0.027,0.03
84,49,21,0.024,0.027,0.023,0.026,0.027
84,49,28,0.014,0.017,0.015,0.013,0.021
84,49,35,0.027,0.032,0.034,0.028,0.032
84,49,42,0.027,0.031,0.023,0.027,0.023
84,49,49,0.034,0.034,0.031,0.034,0.035
84,49,56,0.034,0.031,0.031,0.035,0.037
84,49,63,0.032,0.031,0.031,0.031,0.031
84,49,70,0.026,0.028,0.029,0.031,0.03
84,49,77,0.03,0.03,0.029,0.028,0.029
84,49,84,0.034,0.031,0.035,0.032,0.034
84,49,91,0.024,0.028,0.025,0.018,0.021
84,49,98,0.033,0.032,0.032,0.033,0.029
84,49,105,0.025,0.024,0.025,0.025,0.025
84,49,112,0.027,0.015,0.023,0.03,0.022
84,49,119,0.033,0.031,0.031,0.032,0.029
84,49,126,0.031,0.032,0.031,0.031,0.029
84,49,133,0.026,0.03,0.021,0.023,0.03
84,49,140,0.034,0.028,0.03,0.033,0.03
84,49,147,0.024,0.03,0.024,0.026,0.024
84,49,154,0.023,0.027,0.024,0.029,0.032
84,49,161,0.021,0.028,0.029,0.022,0.025
84,49,168,0.024,0.024,0.025,0.035,0.022
84,49,175,0.028,0.026,0.017,0.018,0.032
84,56,0,0.018,0.027,0.025,0.022,0.021
84,56,7,0.026,0.026,0.024,0.023,0.025
84,56,14,0.023,0.02,0.021,0.02,0.024
84,56,21,0.024,0.022,0.023,0.023,0.023
84,56,28,0.021,0.019,0.023,0.02,0.016
84,56,35,0.025,0.025,0.023,0.023,0.026
84,56,42,0.019,0.018,0.02,0.017,0.019
84,56,49,0.03,0.028,0.027,0.03,0.028
84,56,56,0.014,0.011,0.015,0.012,0.011
84,56,63,0.017,0.02,0.022,0.018,0.024
84,56,70,0.024,0.025,0.024,0.025,0.024
84,56,77,0.024,0.025,0.023,0.024,0.025
84,56,84,0.022,0.024,0.022,0.024,0.024
84,56,91,0.023,0.025,0.024,0.028,0.024
84,56,98,0.015,0.022,0.016,0.023,0.022
84,56,105,0.023,0.022,0.023,0.022,0.023
84,56,112,0.019,0.012,0.011,0.014,0.013
84,56,119,0.029,0.029,0.029,0.028,0.027
84,56,126,0.02,0.028,0.029,0.026,0.028
84,56,133,0.023,0.019,0.02,0.021,0.022
84,56,140,0.015,0.024,0.012,0.013,0.018
84,56,147,0.025,0.021,0.022,0.023,0.022
84,56,154,4.89,0.025,0.023,0.025,0.025
84,56,161,0.026,0.028,0.026,0.029,0.028
84,56,168,0.028,0.029,0.016,0.025,0.023
84,56,175,0.022,0.025,4.746,0.025,0.023
84,63,0,0.016,0.018,0.02,0.017,0.016
